! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,
DFXM1,"1MI.WSW DOVER-FOXCROFT,ME",45.18330,-69.25000,140 meters,snowdepth,2007-02-28 12,53.340,cm,
BRAM1,BRASSUA LAKE,45.66670,-69.81670,323 meters,snowdepth,2007-02-28 12,53.340,cm,
PRPM8,PORCUPINE,46.11190,-110.46960,1981 meters,snowdepth,2007-03-01 04,53.086,cm,
SLAW4,ST. LAWRENCE ALT,43.03310,-109.17030,2627 meters,snowdepth,2007-03-01 05,52.578,cm,
SFBO3,SOUTH FORK BULL RUN,45.44570,-122.03130,802 meters,snowdepth,2007-03-01 06,52.578,cm,
LGFU1,LONG FLAT,37.51300,-113.39680,2438 meters,snowdepth,2007-03-01 06,52.324,cm,
GGGN6,GRAND GORGE,42.35580,-74.44530,351 meters,snowdepth,2007-02-28 18,52.070,cm,
KNLM1,KINGFIELD,44.95860,-70.11920,219 meters,snowdepth,2007-02-28 12,51.054,cm,
Y93W3,LA CROSSE-NORTH-HAM,43.83556,-91.24722,205 meters,snowdepth,2007-02-28 13,50.800,cm,
WLSN6,"2MI.S WALES CENTER,NY",42.74170,-78.50970,332 meters,snowdepth,2007-02-28 12,50.800,cm,
WFDV1,"WATERFORD,VT",44.35000,-71.90000,231 meters,snowdepth,2007-02-28 12,50.800,cm,
TRBN6,"TRIBES HILL,NY",42.94640,-74.28860,91 meters,snowdepth,2007-02-28 11,50.800,cm,
STRN6,STILLWATER RESERVOIR,43.89140,-75.03610,515 meters,snowdepth,2007-02-28 14,50.800,cm,
SLAM8,SULA 14 NE,45.91060,-113.73830,1573 meters,snowdepth,2007-02-28 18,50.800,cm,
RUTV1,"RUTLAND,VT",43.61670,-72.96670,189 meters,snowdepth,2007-02-28 12,50.800,cm,
PRGN6,PERRYSBURG,42.46470,-79.00310,372 meters,snowdepth,2007-02-28 12,50.800,cm,
NALN6,"2MI.SW NEW ALBION,NY",42.31670,-78.91670,607 meters,snowdepth,2007-02-28 12,50.800,cm,
MROW3,MONROE CENTER 1E,44.11190,-89.91920,293 meters,snowdepth,2007-02-28 13,50.800,cm,
LYBM8,LIBBY 32 SSE,47.97330,-115.22390,1097 meters,snowdepth,2007-03-01 00,50.800,cm,
LTVN6,"LITTLE VALLEY,NY",42.24640,-78.80000,480 meters,snowdepth,2007-02-28 12,50.800,cm,
JACW3,JACKSON,43.31972,-88.16833,272 meters,snowdepth,2007-02-28 13,50.800,cm,
HLYI1,HAILEY,43.51860,-114.30250,1619 meters,snowdepth,2007-02-28 15,50.800,cm,
FRNV1,FRENCH HILL,44.81030,-73.05110,305 meters,snowdepth,2007-02-28 18,50.800,cm,
ERE45,DOTS BREWERTON (LK23),43.23000,-76.20000,113 meters,snowdepth,2007-02-28 12,50.800,cm,
COPN6,"1MI.S COOPERSTOWN,NY",42.70000,-74.91670,366 meters,snowdepth,2007-02-28 12,50.800,cm,
CNRC2,AMRAD,39.54770,-105.36250,2679 meters,snowdepth,2007-02-28 14,50.800,cm,
CHLV1,CHELSEA 1.9 NORTHWEST,44.01080,-72.48330,439 meters,snowdepth,2007-02-28 12,50.800,cm,
BWTN6,"3MI.WNW BREWERTON,NY",43.23330,-76.20000,115 meters,snowdepth,2007-02-28 12,50.800,cm,
BLMN3,"2MI.NE BETHLEHEM,NH",44.30000,-71.65000,360 meters,snowdepth,2007-02-28 12,50.800,cm,
CLCW4,COLE CANYON,44.48630,-104.41040,1801 meters,snowdepth,2007-03-01 05,50.292,cm,
GLNC2,GLEN COVE,38.87580,-105.07370,3493 meters,snowdepth,2007-02-28 08,50.038,cm,
BLDA3,BALDY,33.97880,-109.50340,2781 meters,snowdepth,2007-03-01 06,48.768,cm,
CRWM1,NEWRY-SCREW AUGER FALLS,44.57000,-70.90640,380 meters,snowdepth,2007-02-28 12,48.514,cm,
WALN6,"WALTON,NY",42.16670,-75.13330,378 meters,snowdepth,2007-02-28 12,48.260,cm,
VANM1,"VAN BUREN,ME",47.16670,-67.93330,139 meters,snowdepth,2007-02-28 12,48.260,cm,
SPRM5,SPRING GROVE 4N,43.61250,-91.62220,349 meters,snowdepth,2007-02-28 13,48.260,cm,
SBEW3,EXP. FARM,44.86670,-87.33330,201 meters,snowdepth,2007-02-28 13,48.260,cm,
PTVN6,PRATTSVILLE,42.31860,-74.43610,347 meters,snowdepth,2007-02-28 18,48.260,cm,
PTNM5,PRESTON,43.67250,-92.07470,283 meters,snowdepth,2007-02-28 14,48.260,cm,
PJDP1,POYNTELLE,41.81690,-75.42140,625 meters,snowdepth,2007-02-28 18,48.260,cm,
PIRI1,PIERCE,46.49220,-115.80060,939 meters,snowdepth,2007-02-28 15,48.260,cm,
MTAW1,MT ADAMS RANGER STN,46.00080,-121.54390,597 meters,snowdepth,2007-02-28 22,48.260,cm,
MQT,"MARQUETTE, MI",46.53110,-87.54830,430 meters,snowdepth,2007-03-01 06,48.260,cm,
LOWN6,"LOWVILLE,NY",43.75000,-75.50000,378 meters,snowdepth,2007-02-28 12,48.260,cm,
LOCN6,"LOCKE,NY",42.60000,-76.40000,435 meters,snowdepth,2007-02-28 13,48.260,cm,
KMQT,MARQUETTE,46.53333,-87.55000,434 meters,snowdepth,2007-03-01 06,48.260,cm,
KINM1,"KINGFIELD,ME",44.95000,-70.15000,180 meters,snowdepth,2007-02-28 12,48.260,cm,
HRTM1,"HARTFORD,ME",44.37470,-70.31720,213 meters,snowdepth,2007-02-28 12,48.260,cm,
HNSW4,HANSEN SAWMILL,44.25600,-106.97980,2548 meters,snowdepth,2007-03-01 05,48.260,cm,
GREM1,SEBEC LAKE,45.25000,-69.23330,116 meters,snowdepth,2007-02-28 12,48.260,cm,
EKAN6,ELKA PARK,42.16000,-74.15860,640 meters,snowdepth,2007-02-28 18,48.260,cm,
BRNM1,"6MI.WSW BROWNVILLE,ME",45.28330,-69.15000,166 meters,snowdepth,2007-02-28 12,48.260,cm,
BKBW2,DAVIS.,39.09830,-79.43190,1163 meters,snowdepth,2007-02-28 12,48.260,cm,
BGBM4,"1MI.S BIG BAY,MI",46.80000,-87.73330,207 meters,snowdepth,2007-02-28 13,48.260,cm,
ALYN8,"ASHLEY,ND",46.03330,-99.36670,610 meters,snowdepth,2007-02-28 14,48.260,cm,
0551C_MADIS,"COLORADO SPRINGS 18.7 N, CO",39.09880,-104.76290,2241 meters,snowdepth,2007-02-28 14,48.260,cm,
CMBM8,COMBINATION,46.46520,-113.39360,1707 meters,snowdepth,2007-03-01 05,48.006,cm,
ERH18,LGPC ROGERS ROCK,43.80000,-73.47000,219 meters,snowdepth,2007-02-28 12,47.752,cm,
RPRN5,RICE PARK,35.23330,-108.26670,2579 meters,snowdepth,2007-03-01 06,47.244,cm,
JLKW4,SNAKE RIVER AT JACKON LAKE DAM NEAR MORAN,43.86670,-110.58330,2066 meters,snowdepth,2007-03-01 06,47.066,cm,
LUBM8,LUBRECHT FLUME,46.88310,-113.32230,1426 meters,snowdepth,2007-03-01 05,46.990,cm,
YORN3,YORK POND ST FISH HATCHERY,44.50000,-71.33330,466 meters,snowdepth,2007-02-28 12,45.720,cm,
WRRM5,"WARROAD,MN",48.90940,-95.31500,326 meters,snowdepth,2007-02-28 12,45.720,cm,
WHFM8,WHITEFISH,48.40780,-114.35940,945 meters,snowdepth,2007-02-28 15,45.720,cm,
WABM1,WASHBURN #2 17-9020-01,46.81400,-68.16300,180 meters,snowdepth,2007-02-28 12,45.720,cm,
PLOW3,PLOVER,44.44280,-89.54530,331 meters,snowdepth,2007-02-28 14,45.720,cm,
PLCN6,PLATTE CLOVE,42.13890,-74.09140,615 meters,snowdepth,2007-02-28 11,45.720,cm,
PBAN8,SITE 1-3MI.N,48.97420,-97.23860,241 meters,snowdepth,2007-02-28 13,45.720,cm,
NSSN6,NORTH SETTLEMENT,42.34000,-74.29030,564 meters,snowdepth,2007-02-28 18,45.720,cm,
NOSV1,LAKE,43.34060,-72.50690,171 meters,snowdepth,2007-02-28 12,45.720,cm,
NASM1,NORTH ANSON,44.87390,-69.94810,121 meters,snowdepth,2007-02-28 12,45.720,cm,
MVIN6,MAYVILLE,42.23940,-79.50780,421 meters,snowdepth,2007-02-28 13,45.720,cm,
MTRP1,"MONTROSE,PA",41.83330,-75.86670,475 meters,snowdepth,2007-02-28 12,45.720,cm,
MNPV1,NR DOG RVR AND WINOOSKI RVR,44.25530,-72.60060,152 meters,snowdepth,2007-02-28 12,45.720,cm,
LNGN8,EXPERIMENTAL FARM,48.75000,-98.33330,492 meters,snowdepth,2007-02-28 14,45.720,cm,
KEWW3,"KEWAUNEE,WI",44.43330,-87.51670,198 meters,snowdepth,2007-02-28 13,45.720,cm,
KBTV,BURLINGTON INTERNATIONAL AIRPORT,44.46970,-73.15500,91 meters,snowdepth,2007-03-01 06,45.720,cm,
KARX,"LA CROSSE, WI",43.82278,-91.19194,388 meters,snowdepth,2007-03-01 06,45.720,cm,
FARM1,"1MI.NNW FARMINGTON,ME",44.68330,-70.15000,128 meters,snowdepth,2007-02-28 12,45.720,cm,
ESDN6,E. SIDNEY DAM,42.33330,-75.23330,352 meters,snowdepth,2007-02-28 12,45.720,cm,
DSMS2,HURON-33MI.E,44.38500,-97.54720,533 meters,snowdepth,2007-03-01 04,45.720,cm,
DLSN6,DELANSON 2NE,42.76720,-74.17110,300 meters,snowdepth,2007-02-28 12,45.720,cm,
DELN6,"2MI.SSE DELHI,NY",42.25000,-74.90000,439 meters,snowdepth,2007-02-28 12,45.720,cm,
DANM1,"DANFORTH,ME",45.66670,-67.86670,116 meters,snowdepth,2007-02-28 12,45.720,cm,
COLN3,"COLEBROOK,NH",44.90000,-71.48330,317 meters,snowdepth,2007-02-28 12,45.720,cm,
CLDM5,CALEDONIA,43.63090,-91.50270,361 meters,snowdepth,2007-02-28 13,45.720,cm,
CHEC1,CHESTER,40.30330,-121.24220,1381 meters,snowdepth,2007-02-28 18,45.720,cm,
ARX,"LA CROSSE, WI",43.82280,-91.19190,389 meters,snowdepth,2007-02-28 13,45.720,cm,
ALLW3,ALLENTON,43.42360,-88.35110,291 meters,snowdepth,2007-02-28 13,45.720,cm,
ALGM1,ALLAGASH,47.08860,-69.02500,182 meters,snowdepth,2007-02-28 12,45.720,cm,
0767C_MADIS,"CONIFER 3.9 SE, CO",39.48388,-105.24340,2591 meters,snowdepth,2007-02-28 15,45.720,cm,
BTLM1,BETHEL,44.41420,-70.83780,222 meters,snowdepth,2007-02-28 12,44.958,cm,
SHCM8,SHORT CREEK,44.97570,-111.95220,2134 meters,snowdepth,2007-03-01 05,44.196,cm,
RXBM1,ROXBURY,44.64360,-70.58580,215 meters,snowdepth,2007-02-28 12,43.942,cm,
ERH34,LGPC PILOT KNOB,43.50000,-73.63000,128 meters,snowdepth,2007-02-28 12,43.942,cm,
ERH14,LGPC NORTH BOLTON,43.60000,-73.65000,207 meters,snowdepth,2007-02-28 12,43.942,cm,
TOKO3,TOKETEE AIRSTRIP,43.22720,-122.42540,988 meters,snowdepth,2007-03-01 06,43.688,cm,
GMNN3,GORHAM,44.38500,-71.13920,262 meters,snowdepth,2007-02-28 12,43.688,cm,
Y08W3,JUNEAU,43.40611,-88.70500,346 meters,snowdepth,2007-02-28 13,43.180,cm,
WTNM4,"3MI.W WATTON,MI",46.51030,-88.66670,435 meters,snowdepth,2007-02-28 22,43.180,cm,
SWLM8,SWAN LAKE,47.92030,-113.83940,945 meters,snowdepth,2007-02-28 15,43.180,cm,
SUVN6,SYRACUSE UNIVERSITY,43.03310,-76.13360,171 meters,snowdepth,2007-02-28 12,43.180,cm,
RLWM5,CAMP NORRIS DNR,48.61000,-95.18170,393 meters,snowdepth,2007-02-28 13,43.180,cm,
RKWM1,MOOSEHEAD LAKE,45.58330,-69.71670,313 meters,snowdepth,2007-02-28 12,43.180,cm,
POLM1,"POLAND,ME",44.00750,-70.36190,171 meters,snowdepth,2007-02-28 12,43.180,cm,
NCKN6,"RIPARIOUS,NY",43.66110,-73.89690,271 meters,snowdepth,2007-02-28 12,43.180,cm,
NBLN6,VISITORS CENTER FOR N.Y.S. POWER AUTHORI,42.44860,-74.46530,335 meters,snowdepth,2007-02-28 12,43.180,cm,
MLDM1,"MILO,ME",45.25000,-69.01670,128 meters,snowdepth,2007-02-28 11,43.180,cm,
MHKM4,MOHAWK,47.30580,-88.36390,317 meters,snowdepth,2007-02-28 14,43.180,cm,
LOWP1,LOWVILLE,42.03000,-79.82000,457 meters,snowdepth,2007-02-28 12,43.180,cm,
LNBM5,LANESBORO,43.72030,-91.97180,291 meters,snowdepth,2007-02-28 13,43.180,cm,
LEXN6,LEXINGTON,42.24060,-74.36670,405 meters,snowdepth,2007-02-28 18,43.180,cm,
JEFN3,"1MI.W JEFFERSON,NH",44.41670,-71.50000,72 meters,snowdepth,2007-02-28 12,43.180,cm,
HQSI1,HEADQUARTERS,46.63110,-115.80860,975 meters,snowdepth,2007-02-28 16,43.180,cm,
FTBS2,"3MI.NE FORESTBURG,SD",44.03330,-98.07000,375 meters,snowdepth,2007-03-01 00,43.180,cm,
ERJ14,DOTU CRANESVILLE (LK10),42.92000,-74.13000,79 meters,snowdepth,2007-02-28 12,43.180,cm,
EPMW3,EPHRAIM-1 NE WWTP,45.17110,-87.15390,225 meters,snowdepth,2007-02-28 13,43.180,cm,
CRIW3,HIGH FALLS,45.28330,-88.19190,320 meters,snowdepth,2007-02-28 14,43.180,cm,
CRAN6,CRANESVILLE,42.91690,-74.14110,78 meters,snowdepth,2007-02-28 18,43.180,cm,
CEFM4,EXPERIMENT FARM #2,46.33330,-86.91670,265 meters,snowdepth,2007-02-28 13,43.180,cm,
BETV1,"4MI.N BETHEL,VT",43.88330,-72.63330,201 meters,snowdepth,2007-02-28 12,43.180,cm,
STRO3,STARR RIDGE,44.26500,-119.02100,1615 meters,snowdepth,2007-03-01 06,42.672,cm,
WGLM1,WEST GRAND LAKE,45.21670,-67.80000,90 meters,snowdepth,2007-02-28 12,41.910,cm,
3284C_MADIS,"LAKEWOOD 1.8 NE, CO",39.71566,-105.09380,1688 meters,snowdepth,2007-02-28 15,41.910,cm,
1556C_MADIS,"FAIRPLAY 2.7 WNW, CO",39.23230,-106.05160,3099 meters,snowdepth,2007-02-28 14,41.910,cm,
HUBN3,HUBBARD BROOK,43.93330,-71.71670,451 meters,snowdepth,2007-03-01 00,41.402,cm,
YMPC2,YAMPA COOP,40.15610,-106.90920,2398 meters,snowdepth,2007-02-28 15,40.640,cm,
Y37W3,GREEN BAY-SOUTH-ALLOUEZ-HAM,44.47028,-88.02889,199 meters,snowdepth,2007-02-28 13,40.640,cm,
Y02W3,BEAVER DAM 1 NW HAM,43.49139,-88.87333,270 meters,snowdepth,2007-02-28 13,40.640,cm,
WROM5,"WARROAD,MN",48.90530,-95.31500,328 meters,snowdepth,2007-03-01 04,40.640,cm,
WLXP1,"GLEN HAZEL,PA",41.56670,-78.60000,524 meters,snowdepth,2007-02-28 12,40.640,cm,
WIRW3,GRAND AVENUE B,44.40000,-89.81670,305 meters,snowdepth,2007-02-28 13,40.640,cm,
WDMN6,"3MI.E WINDHAM,NY",42.30310,-74.20110,512 meters,snowdepth,2007-02-28 18,40.640,cm,
WDEW3,"WISCONSIN DELLS,WI",43.61670,-89.78330,255 meters,snowdepth,2007-02-28 13,40.640,cm,
TWOW3,"TWO RIVERS,WI",44.15000,-87.56750,183 meters,snowdepth,2007-02-28 13,40.640,cm,
STOW4,"STORY,WY",44.57720,-106.89470,1549 meters,snowdepth,2007-02-28 14,40.640,cm,
SJBV1,"SAINT JOHNSBURY,VT",44.42000,-72.02080,213 meters,snowdepth,2007-02-28 12,40.640,cm,
SAXW3,USGS-MONTREAL RIVER,46.53690,-90.37970,286 meters,snowdepth,2007-02-28 14,40.640,cm,
RHAN6,ALLEGANY STATE PARK,42.10080,-78.75000,457 meters,snowdepth,2007-02-28 12,40.640,cm,
RDBW3,REEDSBURG 1NNE,43.55330,-89.99720,283 meters,snowdepth,2007-02-28 13,40.640,cm,
OSAI4,OSAGE,43.27940,-92.81060,357 meters,snowdepth,2007-02-28 13,40.640,cm,
MSCI4,MASON CITY #1,43.15280,-93.19670,341 meters,snowdepth,2007-03-01 05,40.640,cm,
MLTM1,"MILLINOCKET,ME",45.65000,-68.70000,110 meters,snowdepth,2007-02-28 12,40.640,cm,
MGZM8,MILLEGAN 14SE,46.87500,-111.16340,1515 meters,snowdepth,2007-03-01 00,40.640,cm,
MAPM4,"MAPLE CITY,MI",44.85220,-85.85720,223 meters,snowdepth,2007-02-28 16,40.640,cm,
LKSW3,LAND O LAKES 4W CONSERVE,46.17440,-89.30750,537 meters,snowdepth,2007-02-28 15,40.640,cm,
LAVW3,LA VALLESTATION NUMBER = 72-4422-07,43.58250,-90.13190,271 meters,snowdepth,2007-02-28 15,40.640,cm,
KDLH,"DULUTH, DULUTH INTERNATIONAL AIRPORT",46.84278,-92.22611,435 meters,snowdepth,2007-03-01 06,40.640,cm,
KAPX,"NORTH CENTRAL LOWER MICHIGAN, MI",44.90750,-84.71889,445 meters,snowdepth,2007-03-01 06,40.640,cm,
HMYM1,"HARMONY,ME",44.93330,-69.56670,107 meters,snowdepth,2007-02-28 12,40.640,cm,
GLHP1,GLEN HAZEL,41.53000,-78.60000,457 meters,snowdepth,2007-02-28 12,40.640,cm,
FORW3,FORESTVILLE-4E,44.69780,-87.39690,212 meters,snowdepth,2007-02-28 14,40.640,cm,
DLH,"DULUTH, MN",46.83690,-92.21030,437 meters,snowdepth,2007-03-01 00,40.640,cm,
CRCI4,CRESCO 1NE,43.38940,-92.09380,383 meters,snowdepth,2007-02-28 13,40.640,cm,
CLMP1,CLERMONT 1 NW,41.69610,-78.48780,634 meters,snowdepth,2007-02-28 12,40.640,cm,
CFTP1,CLIFTON,41.23170,-75.51080,518 meters,snowdepth,2007-02-28 18,40.640,cm,
CAIN6,"3MI.NW CAIRO,NY",42.31940,-74.04030,149 meters,snowdepth,2007-02-28 12,40.640,cm,
BTTI4,"BRITT,IA",43.08330,-93.80140,369 meters,snowdepth,2007-02-28 13,40.640,cm,
BRNS2,HAM RADIO,45.78330,-97.75000,415 meters,snowdepth,2007-02-28 13,40.640,cm,
BERI1,BERN,42.33530,-111.38500,1818 meters,snowdepth,2007-02-28 15,40.640,cm,
BDFP1,"4MI.W BRADFORD,PA",41.95000,-78.73330,512 meters,snowdepth,2007-02-28 13,40.640,cm,
ASPN6,ASHLAND,42.32170,-74.32710,524 meters,snowdepth,2007-02-28 18,40.640,cm,
APXM4,S. 1.4MI. OTSEGO LAKE,44.90750,-84.71940,447 meters,snowdepth,2007-02-28 12,40.640,cm,
CZSC2,COCHETOPA PASS,38.16280,-106.59880,3054 meters,snowdepth,2007-03-01 06,40.386,cm,
DGSQ1,DEGELIS,47.56667,-68.63333,151 meters,snowdepth,2007-02-28 13,40.000,cm,
MDFI1,MUD FLAT,42.60040,-116.55930,1747 meters,snowdepth,2007-03-01 05,39.624,cm,
WKMA3,WORKMAN CREEK,33.81240,-110.91770,2103 meters,snowdepth,2007-03-01 06,39.370,cm,
MSRN3,MASCOMA RIVER,43.78330,-72.03330,4 meters,snowdepth,2007-03-01 00,39.370,cm,
BDIP1,GERMANIA 1 SNOW,41.65000,-77.66670,579 meters,snowdepth,2007-02-28 18,39.370,cm,
0792C_MADIS,"CONIFER 3.6 SSE, CO",39.47340,-105.27720,2730 meters,snowdepth,2007-02-28 14,39.370,cm,
SPAM1,SOUTH PARIS,44.26360,-70.51420,138 meters,snowdepth,2007-02-28 12,38.608,cm,
BMSO3,BOWMAN SPRINGS,45.36430,-118.46720,1396 meters,snowdepth,2007-03-01 06,38.354,cm,
Y60W3,CAMPBELLSPORT-5 W-ASHFORD,43.59028,-88.37500,325 meters,snowdepth,2007-02-28 13,38.100,cm,
Y10W3,BIG FLATS,44.11190,-89.76250,306 meters,snowdepth,2007-02-28 13,38.100,cm,
WSFW3,TOWN OF WESTFORD,43.47190,-88.88250,268 meters,snowdepth,2007-02-28 14,38.100,cm,
WROW3,WILD ROSE-6 NE-TWIN LAKES,44.23190,-89.14360,283 meters,snowdepth,2007-02-28 14,38.100,cm,
TOPM1,"TOPSFIELD,ME",45.41670,-67.71670,189 meters,snowdepth,2007-02-28 12,38.100,cm,
TKAI4,"5MI.NE TITONKA,IA",43.28330,-93.98330,357 meters,snowdepth,2007-02-28 14,38.100,cm,
SSMM4,ST MARYS RVR 1/4MI N OF SITE,46.48640,-84.40250,192 meters,snowdepth,2007-02-28 13,38.100,cm,
SLMN6,"SALAMANCA,NY",42.11670,-78.75000,542 meters,snowdepth,2007-02-28 12,38.100,cm,
SHHN6,SCHOHARIE,42.66500,-74.30360,224 meters,snowdepth,2007-02-28 12,38.100,cm,
SBYV1,"2MI.N SALISBURY,VT",43.93110,-73.10000,128 meters,snowdepth,2007-02-28 22,38.100,cm,
RUM,RUMFORD ME,44.53306,-70.53306,63 meters,snowdepth,2007-02-28 12,38.100,cm,
RLVC2,AMRAD,39.92310,-105.51280,2648 meters,snowdepth,2007-02-28 14,38.100,cm,
REPW1,REPUBLIC,48.64420,-118.73610,796 meters,snowdepth,2007-03-01 03,38.100,cm,
REDI1,RED RIVER RS,45.70750,-115.34470,1326 meters,snowdepth,2007-02-28 16,38.100,cm,
PHEW3,DEERSKIN DAM,46.05000,-89.03330,513 meters,snowdepth,2007-02-28 13,38.100,cm,
NWSM1,"9MI.E NEW SHARON,ME",44.63330,-70.00000,146 meters,snowdepth,2007-02-28 12,38.100,cm,
NSKN6,NISKAYUNA,42.79580,-73.87670,117 meters,snowdepth,2007-02-28 12,38.100,cm,
NORM1,NORWAY,44.21940,-70.60360,198 meters,snowdepth,2007-02-28 12,38.100,cm,
NHRM8,NEIHART 7NW,47.03810,-110.78610,1507 meters,snowdepth,2007-03-01 00,38.100,cm,
MECN6,MECKLENBURG,42.43330,-76.75000,451 meters,snowdepth,2007-02-28 12,38.100,cm,
MCLS2,"MITCHELL,SD",43.70220,-98.03610,396 meters,snowdepth,2007-03-01 06,38.100,cm,
LANN3,"LANCASTER,NH",44.48330,-71.58330,172 meters,snowdepth,2007-02-28 11,38.100,cm,
KANP1,"1MI.NNE KANE,PA",41.68330,-78.80000,533 meters,snowdepth,2007-02-28 12,38.100,cm,
KANJ,SAULT STE. MARIE,46.47944,-84.35722,210 meters,snowdepth,2007-02-28 18,38.100,cm,
JHNP1,"JOHNSONBURG,PA",41.48330,-78.68330,560 meters,snowdepth,2007-02-28 12,38.100,cm,
HTFW3,HATFIELD,44.41690,-90.73140,272 meters,snowdepth,2007-02-28 14,38.100,cm,
GLDM4,GLADSTONE,45.81280,-87.06190,217 meters,snowdepth,2007-02-28 12,38.100,cm,
FEDM5,LEECH LAKE DAM,47.24670,-94.22280,397 meters,snowdepth,2007-02-28 14,38.100,cm,
ESHM1,"EAST HIRAM,ME",43.88330,-70.80000,128 meters,snowdepth,2007-02-28 12,38.100,cm,
ERD12,DOTS NEWARK (LK28B),43.05000,-77.10000,132 meters,snowdepth,2007-02-28 12,38.100,cm,
ERD10,DOTS MAYS PT (LK25),43.00000,-76.77000,116 meters,snowdepth,2007-02-28 12,38.100,cm,
EPHW3,EPHRAIM-5SE-NORTH BAY,45.12560,-87.07190,187 meters,snowdepth,2007-02-28 14,38.100,cm,
ECHN6,"EAST CHATHAM,NY",42.43940,-73.50280,282 meters,snowdepth,2007-02-28 12,38.100,cm,
CVWP1,CHANDLER VALLEY 1SE,41.93010,-79.29700,491 meters,snowdepth,2007-02-28 12,38.100,cm,
CORM1,"CORINNA,ME",44.91670,-69.26670,67 meters,snowdepth,2007-02-28 12,38.100,cm,
COPN8,"COOPERSTOWN,ND",47.45000,-98.11670,433 meters,snowdepth,2007-03-01 06,38.100,cm,
CONW3,CONOVER 2 SE,46.02500,-89.23250,520 meters,snowdepth,2007-02-28 12,38.100,cm,
CDRP1,"COUDERSPORT,PA",41.76830,-78.02690,503 meters,snowdepth,2007-02-28 12,38.100,cm,
CDGW3,LAKEFIELD,43.29470,-87.97250,222 meters,snowdepth,2007-02-28 13,38.100,cm,
CARW3,CARLSVILLE,44.95920,-87.34250,224 meters,snowdepth,2007-02-28 15,38.100,cm,
AUBN6,"1MI.E AUBURN,NY",42.91670,-76.53330,235 meters,snowdepth,2007-02-28 12,38.100,cm,
ANJ,SAULT STE MARIE,46.46670,-84.36670,210 meters,snowdepth,2007-03-01 00,38.100,cm,
ALBM1,"ALBION,ME",44.48330,-69.48330,98 meters,snowdepth,2007-02-28 12,38.100,cm,
ACVN6,"ALCOVE,NY",42.46970,-73.92670,183 meters,snowdepth,2007-02-28 12,38.100,cm,
5126C_MADIS,"LIBBY 28.0 SSW, MT",48.03370,-115.85190,803 meters,snowdepth,2007-02-28 15,38.100,cm,
0223C_MADIS,"NEDERLAND .47 ESE, CO",39.95880,-105.50260,2551 meters,snowdepth,2007-02-28 14,38.100,cm,
RCSO3,ROCK SPRINGS,44.00880,-118.83840,1692 meters,snowdepth,2007-03-01 06,37.338,cm,
SGNN5,SIGNAL PEAK,32.92400,-108.14540,2548 meters,snowdepth,2007-03-01 06,37.084,cm,
WKLN6,WEST KILL,42.22750,-74.39330,451 meters,snowdepth,2007-02-28 18,36.830,cm,
ALMN6,ALMA,42.01670,-78.05000,551 meters,snowdepth,2007-02-28 12,36.830,cm,
1731C_MADIS,"SILVERTHORNE 21 NW, CO",39.90240,-106.30500,2465 meters,snowdepth,2007-02-28 14,36.830,cm,
MHSW1,MOWICH,46.92840,-121.95230,969 meters,snowdepth,2007-03-01 06,36.322,cm,
MRMA3,MORMON MOUNTAIN,34.94110,-111.51850,2286 meters,snowdepth,2007-03-01 06,36.068,cm,
ZEEW3,WISCONSIN RAPIDS-3SE LAKE WAZEECHA,44.36690,-89.75470,316 meters,snowdepth,2007-02-28 14,35.560,cm,
Y56W3,MOSINEE-2 SW-HAM,44.77250,-89.73444,352 meters,snowdepth,2007-02-28 13,35.560,cm,
Y19W3,"MENOMINEE,MI-HAM",45.11389,-87.62139,185 meters,snowdepth,2007-02-28 13,35.560,cm,
WNPW1,WINTHROP 1 WSW,48.45310,-120.19360,535 meters,snowdepth,2007-03-01 03,35.560,cm,
WLYM1,WESLEY,44.95110,-67.66640,125 meters,snowdepth,2007-02-28 11,35.560,cm,
WIPW3,WISCONSIN RAPIDS-SOUTHEAST,44.38190,-89.80470,315 meters,snowdepth,2007-02-28 12,35.560,cm,
WINM5,WINONA,44.04220,-91.63640,199 meters,snowdepth,2007-03-01 00,35.560,cm,
WIFC2,WILLIAMS FORK DAM,40.03750,-106.20300,2322 meters,snowdepth,2007-02-28 15,35.560,cm,
WESW3,WESTBY 3ENE,43.67490,-90.80770,391 meters,snowdepth,2007-02-28 14,35.560,cm,
WADM5,"3MI.S WADENA,MN",46.40000,-95.15000,411 meters,snowdepth,2007-02-28 13,35.560,cm,
VANM4,"11MI.NE VANDERBILT,MI",45.17030,-84.45000,283 meters,snowdepth,2007-02-28 13,35.560,cm,
TWNW3,TOWNSEND 2NW,45.35780,-88.60640,421 meters,snowdepth,2007-02-28 12,35.560,cm,
TOWM5,"3MI.S TOWER,MN",47.75530,-92.28580,445 meters,snowdepth,2007-02-28 13,35.560,cm,
TCMM4,TRAVERSE CITY MUNSON,44.76060,-85.64420,194 meters,snowdepth,2007-02-28 12,35.560,cm,
TBYP1,TOBYHANNA CREEK NR,41.08330,-75.60000,485 meters,snowdepth,2007-02-28 18,35.560,cm,
SUNV1,SUNDERLAND VILLAGE,43.09080,-73.12440,274 meters,snowdepth,2007-02-28 12,35.560,cm,
