! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,
UBDW1,BAKER LAKE,48.65000,-121.68330,232 meters,snowdepth,2008-02-29 14,45.720,cm,
TWOM5,"7MI.NW TWO HARBORS,MN",47.12580,-91.70750,417 meters,snowdepth,2008-03-01 01,45.720,cm,
TUNW3,"TUNNEL CITY,WI",44.00720,-90.56560,327 meters,snowdepth,2008-02-29 13,45.720,cm,
TOWM5,"3MI.S TOWER,MN",47.75530,-92.28580,443 meters,snowdepth,2008-02-29 13,45.720,cm,
SJMM4,BEAVER IS,45.71670,-85.51670,207 meters,snowdepth,2008-02-29 23,45.720,cm,
SHAW3,"SHAWANO,WI",44.50000,-88.75000,255 meters,snowdepth,2008-02-29 14,45.720,cm,
ROCV1,"ROCHESTER,VT",43.85000,-72.80000,249 meters,snowdepth,2008-02-29 12,45.720,cm,
RNBW3,WFO GREEN BAY,44.49780,-88.11080,205 meters,snowdepth,2008-02-29 18,45.720,cm,
RDFI1,RICHFIELD,43.05280,-114.15810,1315 meters,snowdepth,2008-02-29 15,45.720,cm,
POCW4,PAINTER OUTPOST IN CRANDALL,44.70110,-109.64360,2449 meters,snowdepth,2008-02-29 15,45.720,cm,
PICM4,PICKFORD 3NE,46.18640,-84.32390,187 meters,snowdepth,2008-02-29 23,45.720,cm,
PGAC2,PAGOSA SPRINGS 2W,37.26560,-107.05250,2318 meters,snowdepth,2008-02-29 15,45.720,cm,
PASN,SAINT PAUL,57.15000,-170.21666,-9999 meters,snowdepth,2008-03-01 00,45.720,cm,
PARM4,PARENT BAY,45.79610,-86.40110,203 meters,snowdepth,2008-02-29 15,45.720,cm,
OXFW3,OXFORD 6N,43.86190,-89.56190,290 meters,snowdepth,2008-02-29 13,45.720,cm,
NUNV1,NORTH UNDERHILL,44.58900,-72.92100,307 meters,snowdepth,2008-02-29 13,45.720,cm,
NLDW3,NEW LONDON-WWTP,44.39060,-88.75220,233 meters,snowdepth,2008-02-29 13,45.720,cm,
NELW3,NEILLSVILLE 3SW,44.52890,-90.63810,309 meters,snowdepth,2008-02-29 13,45.720,cm,
NAZW3,ST. NAZIANZ-2 W,44.00420,-87.96360,263 meters,snowdepth,2008-02-29 13,45.720,cm,
MFDW3,"MARSHFIELD,WI",44.63330,-90.10000,368 meters,snowdepth,2008-02-29 13,45.720,cm,
MDFW3,MEDFORD 1E,45.14250,-90.33250,450 meters,snowdepth,2008-02-29 14,45.720,cm,
LOKW3,LAND O LAKES 10W,46.19170,-89.43080,526 meters,snowdepth,2008-02-29 13,45.720,cm,
LODW3,LODI,43.32170,-89.53110,245 meters,snowdepth,2008-02-29 13,45.720,cm,
LEAS2,SPEARFISH-10MI.SE,44.35000,-103.76670,1615 meters,snowdepth,2008-03-01 01,45.720,cm,
KGRB,"GREEN BAY, AUSTIN STRAUBEL INTERNATIONAL AIRPORT",44.47944,-88.13666,206 meters,snowdepth,2008-03-01 06,45.720,cm,
IRNM4,KINGSFORD WWTP,45.78330,-88.08330,319 meters,snowdepth,2008-02-29 14,45.720,cm,
INL,FALLS INTERNATIONAL ARPT,48.56640,-93.40310,356 meters,snowdepth,2008-03-01 00,45.720,cm,
HINW3,HINGHAM,43.64060,-87.91060,235 meters,snowdepth,2008-02-29 14,45.720,cm,
GRB,"GREEN BAY, WI",44.49860,-88.11170,214 meters,snowdepth,2008-03-01 00,45.720,cm,
GALA2,GALENA COOP,64.74110,-156.87720,-9999 meters,snowdepth,2008-03-01 03,45.720,cm,
ELOW3,ELCHO,45.44640,-89.17110,500 meters,snowdepth,2008-02-29 13,45.720,cm,
DGTM4,DAGGETT,45.46000,-87.60000,208 meters,snowdepth,2008-02-29 13,45.720,cm,
CLGA2,COLLEGE 3NNW,64.89170,-147.84530,-9999 meters,snowdepth,2008-03-01 06,45.720,cm,
BRKM4,BARK RIVER,45.70940,-87.31310,232 meters,snowdepth,2008-02-29 13,45.720,cm,
BLNW3,BERLIN WWTP,43.99000,-88.94170,235 meters,snowdepth,2008-02-29 13,45.720,cm,
BLMN3,"2MI.NE BETHLEHEM,NH",44.30000,-71.65000,404 meters,snowdepth,2008-02-29 12,45.720,cm,
ARLW3,UNIV FARM,43.30000,-89.35000,318 meters,snowdepth,2008-02-29 14,45.720,cm,
ADAW3,ADA,43.87690,-87.89420,268 meters,snowdepth,2008-02-29 13,45.720,cm,
5849C_MADIS,"KIMBERLY 1.0 SE, WI",44.25863,-88.32840,226 meters,snowdepth,2008-02-29 13,45.720,cm,
1449C_MADIS,"MANCOS 5.9 W, CO",37.33050,-108.39910,2106 meters,snowdepth,2008-02-29 13,45.720,cm,
0945C_MADIS,"DURANGO 4.1 WSW, CO",37.25415,-107.95230,2277 meters,snowdepth,2008-02-29 13,45.720,cm,
0514C_MADIS,"BASALT 5.8 E, CO",39.37930,-106.92490,2170 meters,snowdepth,2008-02-29 13,45.720,cm,
MSRN3,MASCOMA RIVER,43.78330,-72.03330,428 meters,snowdepth,2008-02-29 12,44.704,cm,
MDBO3,MADISON BUTTE,45.10510,-119.49590,1577 meters,snowdepth,2008-03-01 06,44.704,cm,
0287C_MADIS,"WARD 4.6 NE, CO",40.11030,-105.43910,2612 meters,snowdepth,2008-02-29 13,44.450,cm,
SMPA2,STAMPEDE AIRSTRIP,63.74780,-150.32810,-9999 meters,snowdepth,2008-03-01 06,43.434,cm,
MRQW4,MARQUETTE,44.30150,-109.24020,2694 meters,snowdepth,2008-03-01 05,43.434,cm,
ZZFM4,FIFE LAKE - SNOW SURVEY SITE,44.57110,-85.30530,333 meters,snowdepth,2008-02-29 20,43.180,cm,
Y39W3,MOQUAII-2 N0HAM,46.59750,-91.07861,-9999 meters,snowdepth,2008-02-29 13,43.180,cm,
WTNM4,"3MI.W WATTON,MI",46.51030,-88.66670,436 meters,snowdepth,2008-02-29 22,43.180,cm,
WHFM8,WHITEFISH,48.40770,-114.35940,945 meters,snowdepth,2008-02-29 15,43.180,cm,
WAIV1,"2MI.WSW WAITSFIELD,VT",44.18330,-72.88330,352 meters,snowdepth,2008-02-29 12,43.180,cm,
VANM4,"11MI.NE VANDERBILT,MI",45.17030,-84.45000,276 meters,snowdepth,2008-02-29 13,43.180,cm,
TOKA2,SCHOOL,63.33330,-142.98330,-9999 meters,snowdepth,2008-03-01 03,43.180,cm,
TCPC2,TROUT CREEK PASS,38.90640,-105.96000,2880 meters,snowdepth,2008-02-29 14,43.180,cm,
SUAW3,SUAMICO,44.60190,-88.09780,209 meters,snowdepth,2008-02-29 14,43.180,cm,
SBNW3,STEUBEN 4SE,43.13430,-90.83720,312 meters,snowdepth,2008-02-29 13,43.180,cm,
PRQW3,PRESQUE ISLE,46.24780,-89.72920,510 meters,snowdepth,2008-02-29 15,43.180,cm,
PKBI4,"PARKERSBURG,IA",42.59250,-92.77860,282 meters,snowdepth,2008-02-29 12,43.180,cm,
PGEW3,PORTAGE 3SE,43.52690,-89.39170,246 meters,snowdepth,2008-02-29 13,43.180,cm,
PAFA,"FAIRBANKS, FAIRBANKS INTERNATIONAL AIRPORT",64.80388,-147.87611,-9999 meters,snowdepth,2008-03-01 00,43.180,cm,
ONOM4,ONTONAGON 1S,46.85780,-89.31330,199 meters,snowdepth,2008-03-01 01,43.180,cm,
OKHW3,"OSHKOSH,WI",44.03330,-88.55560,237 meters,snowdepth,2008-02-29 13,43.180,cm,
MONW3,"1MI.W MONROE,WI",42.60000,-89.66670,303 meters,snowdepth,2008-02-29 13,43.180,cm,
MILN3,"1MI.S MILFORD,NH",42.81670,-71.65000,93 meters,snowdepth,2008-02-29 13,43.180,cm,
MIEM4,BEAUFORT LAKE,46.54580,-88.17470,510 meters,snowdepth,2008-03-01 01,43.180,cm,
MDDW3,"MIDDLETON,WI",43.09060,-89.51470,290 meters,snowdepth,2008-02-29 13,43.180,cm,
LLLM5,LONG LOST LAKE MN,47.19610,-95.42060,510 meters,snowdepth,2008-02-29 13,43.180,cm,
LAFW3,"LA FARGE,WI",43.57440,-90.63640,246 meters,snowdepth,2008-02-29 13,43.180,cm,
KUMW2,PARK OFFICE WITHIN KAMBRABOW ST FOREST,38.63440,-80.08420,1086 meters,snowdepth,2008-02-29 13,43.180,cm,
JEFN3,"1MI.W JEFFERSON,NH",44.41670,-71.50000,331 meters,snowdepth,2008-02-29 12,43.180,cm,
GDMW3,GOODMAN SANITARY DISTRICT,45.62080,-88.36000,446 meters,snowdepth,2008-02-29 14,43.180,cm,
FRSW3,FRIENDSHIP,43.97500,-89.83080,288 meters,snowdepth,2008-02-29 13,43.180,cm,
FLNW3,"FLORENCE,WI",45.92500,-88.25690,399 meters,snowdepth,2008-02-29 13,43.180,cm,
FKMA2,FORT KNOX MINE,65.00330,-147.34080,-9999 meters,snowdepth,2008-03-01 06,43.180,cm,
FAOA2,OBSERVATORY ON WEST RIDGE,64.86670,-147.83330,-9999 meters,snowdepth,2008-02-29 17,43.180,cm,
ERRW3,MERRILL-4 W,45.17360,-89.77580,415 meters,snowdepth,2008-03-01 00,43.180,cm,
CRLM4,"5MI.SE CORNELL,MI",45.83330,-87.16670,228 meters,snowdepth,2008-02-29 12,43.180,cm,
CONW3,CONOVER 2 SE,46.02500,-89.23250,524 meters,snowdepth,2008-02-29 12,43.180,cm,
CHAA2,CHATANIKA RIVER AT ELLIOTT HWY BRIDGE,65.08530,-147.72170,-9999 meters,snowdepth,2008-02-29 17,43.180,cm,
CEFM4,EXPERIMENT FARM #2,46.33330,-86.91670,264 meters,snowdepth,2008-02-29 13,43.180,cm,
CBCW3,CUBA CITY 2NW,42.62530,-90.45920,290 meters,snowdepth,2008-02-29 14,43.180,cm,
BJTW3,BOULDER JUNCTION-2 N,46.13810,-89.62750,515 meters,snowdepth,2008-02-29 13,43.180,cm,
BDMW3,BEAVER DAM 1 N,43.46860,-88.83970,274 meters,snowdepth,2008-02-29 13,43.180,cm,
BDDW1,BOUNDARY DAM,48.99080,-117.35940,751 meters,snowdepth,2008-02-29 18,43.180,cm,
BALM4,"BALDWIN,MI",43.90000,-85.85000,257 meters,snowdepth,2008-02-29 12,43.180,cm,
AURA2,AURORA,64.86140,-147.75890,-9999 meters,snowdepth,2008-03-01 06,43.180,cm,
AS830_MADIS,KA7AUV MARION,48.09547,-114.64290,-9999 meters,snowdepth,2008-03-01 02,43.180,cm,
ABRW3,ABRAMS-4 W,44.76420,-88.13030,214 meters,snowdepth,2008-02-29 13,43.180,cm,
0637C_MADIS,"GLENWOOD SPRINGS 5.3 SSE, CO",39.47790,-107.29230,1813 meters,snowdepth,2008-02-29 13,43.180,cm,
DPKN2,DIAMOND PEAK,39.56370,-115.84330,2449 meters,snowdepth,2008-03-01 06,42.926,cm,
LUBM8,LUBRECHT FLUME,46.88310,-113.32230,1441 meters,snowdepth,2008-03-01 05,42.418,cm,
ZZQM4,FREDERIC - SNOW SURVEY SITE,44.77140,-84.83670,362 meters,snowdepth,2008-02-29 20,40.640,cm,
ZZNM4,SHARON - SNOW SURVEY SITE,44.58310,-85.06970,324 meters,snowdepth,2008-02-29 20,40.640,cm,
ZZCM4,MCBAIN - SNOW SURVEY SITE,44.22540,-85.21470,363 meters,snowdepth,2008-02-29 20,40.640,cm,
ZNOM4,NORWAY,45.77810,-87.89560,297 meters,snowdepth,2008-03-01 02,40.640,cm,
Y58W3,BROWN DEER-NORTH-HAM,43.18416,-87.98472,-9999 meters,snowdepth,2008-02-29 13,40.640,cm,
WYGW3,WEYAUWEGA,44.32140,-88.92860,244 meters,snowdepth,2008-02-29 13,40.640,cm,
WTHN6,"WHITEHALL,NY",43.55000,-73.40000,35 meters,snowdepth,2008-02-29 13,40.640,cm,
WSKW3,"WAUSAUKEE,WI",45.38330,-87.95000,221 meters,snowdepth,2008-02-29 14,40.640,cm,
WRPW3,WATER PURIFICATION PLANT,44.38330,-89.80000,313 meters,snowdepth,2008-02-29 13,40.640,cm,
VQAW3,VIROQUA,43.55970,-90.87560,392 meters,snowdepth,2008-02-29 13,40.640,cm,
VALW3,VALDERS,44.06640,-87.87970,255 meters,snowdepth,2008-02-29 12,40.640,cm,
SUFW3,SUPERIOR FALLS,46.56000,-90.41500,223 meters,snowdepth,2008-02-29 13,40.640,cm,
SLNV1,"3MI.SE SOUTH LINCOLN,VT",44.07810,-72.96860,413 meters,snowdepth,2008-02-29 12,40.640,cm,
SCTM4,PERE MARQUETTE RIVER,43.95000,-86.28330,207 meters,snowdepth,2008-02-29 12,40.640,cm,
PTMA2,POINT MACKENZIE,61.38980,-150.02170,-9999 meters,snowdepth,2008-03-01 06,40.640,cm,
PSTI4,"POSTVILLE,IA",43.09060,-91.55810,354 meters,snowdepth,2008-02-29 13,40.640,cm,
POYW3,POY SIPPI - 2 SW,44.10810,-89.01610,245 meters,snowdepth,2008-03-01 06,40.640,cm,
PESW3,"PESHTIGO,WI",45.06670,-87.73330,191 meters,snowdepth,2008-02-29 12,40.640,cm,
PBAN8,SITE 1-3MI.N,48.97420,-97.23860,234 meters,snowdepth,2008-02-29 12,40.640,cm,
PAYA,YAKUTAT,59.51666,-139.66666,-9999 meters,snowdepth,2008-03-01 06,40.640,cm,
PAFB,WAINWRIGHT U. S. ARMY AIRFIELD,64.83333,-147.61666,-9999 meters,snowdepth,2008-03-01 00,40.640,cm,
OWEW3,OWEN 2N,44.98010,-90.55440,389 meters,snowdepth,2008-02-29 14,40.640,cm,
MRTW3,WPS,45.10000,-87.63080,182 meters,snowdepth,2008-02-29 13,40.640,cm,
MRAM4,MORAN,45.99030,-84.83610,207 meters,snowdepth,2008-02-29 13,40.640,cm,
LOWN6,"LOWVILLE,NY",43.75000,-75.50000,378 meters,snowdepth,2008-02-29 12,40.640,cm,
LKCM4,EXP FARM,44.31670,-85.20000,377 meters,snowdepth,2008-02-29 13,40.640,cm,
LFKM5,LITTLEFORK,48.39580,-93.54920,336 meters,snowdepth,2008-02-29 14,40.640,cm,
LANW3,LANCASTER 4WSW,42.82780,-90.78890,307 meters,snowdepth,2008-02-29 14,40.640,cm,
KAPX,"NORTH CENTRAL LOWER MICHIGAN, MI",44.90750,-84.71888,445 meters,snowdepth,2008-03-01 06,40.640,cm,
IMNM4,IRON MOUTAIN 5N,45.87580,-88.04030,357 meters,snowdepth,2008-02-29 13,40.640,cm,
HRRW3,"HARRISON,WI",45.48330,-89.50000,484 meters,snowdepth,2008-02-29 13,40.640,cm,
GRPM5,USDA FORESTRY SCIENCE LAB,47.24360,-93.49750,400 meters,snowdepth,2008-03-01 06,40.640,cm,
GPDM4,44TH STREET,42.90000,-85.76670,188 meters,snowdepth,2008-02-29 15,40.640,cm,
FEDM5,LEECH LAKE DAM,47.24670,-94.22280,400 meters,snowdepth,2008-02-29 14,40.640,cm,
ELLM1,ELLSWORTH POLUTION CONTROL/WTP,44.53530,-68.42140,4 meters,snowdepth,2008-03-01 05,40.640,cm,
DRNC2,DURANGO 8N,37.41670,-107.82970,2019 meters,snowdepth,2008-02-29 14,40.640,cm,
DDMN6,DELTA DAM (THIS IS SITE LOCATION),43.27860,-75.42670,163 meters,snowdepth,2008-02-29 12,40.640,cm,
CQNA2,CHICKEN COOP,64.09170,-144.92110,-9999 meters,snowdepth,2008-02-29 17,40.640,cm,
CDPU1,CEDAR POINT,37.71670,-109.08330,2067 meters,snowdepth,2008-02-29 15,40.640,cm,
BVUW3,GREEN BAY-SOUTHEAST-BELLEVUE,44.47030,-87.94560,220 meters,snowdepth,2008-03-01 00,40.640,cm,
BABW3,"BARABOO,WI",43.48330,-89.63330,253 meters,snowdepth,2008-02-29 14,40.640,cm,
AVTW3,ARBOR VITAE-JOHNSON LAKE,45.89940,-89.72670,492 meters,snowdepth,2008-02-29 12,40.640,cm,
ASTW3,ATHELSTANE,45.42500,-88.05750,292 meters,snowdepth,2008-02-29 12,40.640,cm,
8516C_MADIS,"WEST UNION 0.2 NE, IA",42.96130,-91.81020,354 meters,snowdepth,2008-02-29 11,40.640,cm,
5795C_MADIS,"WEYAUWEGA 0.1 S, WI",44.32130,-88.92860,244 meters,snowdepth,2008-02-29 12,40.640,cm,
5514C_MADIS,"ORANGEVILLE 2.8 NW, IL",42.49607,-89.68430,296 meters,snowdepth,2008-02-29 12,40.640,cm,
0952C_MADIS,"DURANGO 9.2 NNE, CO",37.40160,-107.83330,2010 meters,snowdepth,2008-02-29 13,40.640,cm,
0951C_MADIS,"HESPERUS 5.7 SW, CO",37.21410,-108.09160,2280 meters,snowdepth,2008-02-29 13,40.640,cm,
WCTA3,WILDCAT,33.75830,-109.47970,2420 meters,snowdepth,2008-03-01 06,38.608,cm,
CNDA3,CORONADO TRAIL,33.80390,-109.15280,2574 meters,snowdepth,2008-03-01 06,38.354,cm,
ZZIM4,HIGGINS LAKE - SNOW SURVEY SITE,44.46610,-84.77420,363 meters,snowdepth,2008-02-29 20,38.100,cm,
Y66W3,PHILLIPS,45.63330,-90.40000,464 meters,snowdepth,2008-02-29 13,38.100,cm,
Y01W3,MADISON,43.03330,-89.45000,308 meters,snowdepth,2008-02-29 13,38.100,cm,
WVLM1,"WATERVILLE,ME",44.52780,-69.65390,20 meters,snowdepth,2008-02-29 13,38.100,cm,
WROM5,"WARROAD,MN",48.90530,-95.31500,325 meters,snowdepth,2008-03-01 04,38.100,cm,
WPKW3,SW-WHITNAL PARK,42.91670,-88.03330,236 meters,snowdepth,2008-02-29 13,38.100,cm,
VOLI4,VOLGA 1NE,42.81150,-91.52300,255 meters,snowdepth,2008-02-29 13,38.100,cm,
STPM4,"8MI.WNW STEPHENSON,MI",45.45000,-87.75000,215 meters,snowdepth,2008-02-29 09,38.100,cm,
SPW,SPENCER MUNICIPAL AIRPORT,43.16420,-95.20060,406 meters,snowdepth,2008-02-29 12,38.100,cm,
SOYW3,SOUTH WAYNE-4 SW,42.51138,-89.89444,269 meters,snowdepth,2008-02-29 13,38.100,cm,
SLDN6,SLIDE MOUNTAIN,42.01670,-74.41670,958 meters,snowdepth,2008-02-29 12,38.100,cm,
ROCN3,"ROCHESTER,NH",43.30000,-70.98330,71 meters,snowdepth,2008-02-29 12,38.100,cm,
RLWM5,CAMP NORRIS DNR,48.61000,-95.18170,391 meters,snowdepth,2008-02-29 13,38.100,cm,
RHIW3,RHINELANDER,45.62860,-89.42310,470 meters,snowdepth,2008-02-29 13,38.100,cm,
OSNW3,OSHKOSH-NORTH,44.03500,-88.54390,237 meters,snowdepth,2008-02-29 13,38.100,cm,
NFKC3,REFERENCE CLIMATE STATION,41.97250,-73.22080,426 meters,snowdepth,2008-02-29 13,38.100,cm,
MSRM5,MOOSE RIVER,48.42360,-95.33810,380 meters,snowdepth,2008-03-01 00,38.100,cm,
MKG,MUSKEGON COUNTY AIRPORT,43.16940,-86.23810,192 meters,snowdepth,2008-03-01 00,38.100,cm,
MGZM8,MILLEGAN 14SE,46.87500,-111.16340,1507 meters,snowdepth,2008-03-01 04,38.100,cm,
MATW3,MATHER 3NW,44.17460,-90.34820,297 meters,snowdepth,2008-02-29 13,38.100,cm,
MAIW3,MADELINE ISLAND,46.78330,-90.76670,192 meters,snowdepth,2008-02-29 12,38.100,cm,
LNGN8,EXPERIMENTAL FARM,48.75000,-98.33330,496 meters,snowdepth,2008-02-29 14,38.100,cm,
LNCM5,LANCASTER,48.85830,-96.80470,279 meters,snowdepth,2008-02-29 12,38.100,cm,
LFBW3,LAC DU FLAMBEAU 3 NE,46.01280,-89.87110,506 meters,snowdepth,2008-02-29 13,38.100,cm,
LEIM5,ORR 3E,48.05810,-92.75220,410 meters,snowdepth,2008-02-29 12,38.100,cm,
LDSW3,LADYSMITH 3W,45.46530,-91.12360,344 meters,snowdepth,2008-02-29 11,38.100,cm,
LBYM8,LIBBY1 NE RS,48.40360,-115.53920,656 meters,snowdepth,2008-02-29 21,38.100,cm,
LAVW3,LA VALLESTATION NUMBER = 72-4422-07,43.58250,-90.13190,276 meters,snowdepth,2008-02-29 13,38.100,cm,
KSEM4,KALKASKA 11SE,44.58970,-85.04830,330 meters,snowdepth,2008-02-29 13,38.100,cm,
KNPA2,KENAI MOOSE PENS SNOTEL,60.73000,-150.47000,-9999 meters,snowdepth,2008-03-01 06,38.100,cm,
KMKG,"MUSKEGON, MUSKEGON COUNTY AIRPORT",43.17111,-86.23666,191 meters,snowdepth,2008-03-01 06,38.100,cm,
KIEW3,KIEL,43.92420,-88.03220,293 meters,snowdepth,2008-02-29 13,38.100,cm,
GPBI2,"GALENA,IL",42.41670,-90.43330,229 meters,snowdepth,2008-02-29 13,38.100,cm,
GMIW3,GAYS MILLS,43.31680,-90.84520,215 meters,snowdepth,2008-02-29 14,38.100,cm,
GBHM5,"GREENBUSH,MN",48.70250,-96.18110,325 meters,snowdepth,2008-02-29 12,38.100,cm,
FYNA2,FORT YUKON,66.57050,-145.24550,-9999 meters,snowdepth,2008-03-01 06,38.100,cm,
FRKM4,"2MI.NE FRANKFORT,MI",44.64920,-86.20000,262 meters,snowdepth,2008-02-29 23,38.100,cm,
FDCW3,AAWO,43.63330,-88.45000,332 meters,snowdepth,2008-02-29 13,38.100,cm,
EPPN3,"1MI.WSW EPPING,NH",43.03330,-71.08330,60 meters,snowdepth,2008-02-29 12,38.100,cm,
EMBM5,"EMBARASS,MN",47.65810,-92.19580,432 meters,snowdepth,2008-02-29 15,38.100,cm,
DENW3,DENMARK WWTP,44.35130,-87.81190,245 meters,snowdepth,2008-02-29 14,38.100,cm,
CSNA2,CHISANA AIRSTRIP,62.13330,-142.08330,-9999 meters,snowdepth,2008-03-01 06,38.100,cm,
CNTW3,CLINTONVILLE,44.62250,-88.76500,251 meters,snowdepth,2008-02-29 13,38.100,cm,
CNNW3,CRANDON,45.55110,-88.89830,485 meters,snowdepth,2008-02-29 12,38.100,cm,
CHMW3,"MADISON,WI",43.06030,-89.47810,320 meters,snowdepth,2008-02-29 15,38.100,cm,
CCOW3,CASCO,44.55440,-87.62420,227 meters,snowdepth,2008-02-29 14,38.100,cm,
BRUM5,"7MI.ENE BRUNO,MN",46.28330,-92.50000,377 meters,snowdepth,2008-02-29 14,38.100,cm,
BMTM8,BURNT MTN,45.24010,-109.45940,1811 meters,snowdepth,2008-03-01 04,38.100,cm,
BARI2,CRABTREE NATURE CENTER,42.11530,-88.16390,273 meters,snowdepth,2008-02-29 13,38.100,cm,
AURW3,AURORA,45.77000,-88.11810,359 meters,snowdepth,2008-02-29 13,38.100,cm,
8822C_MADIS,"WAUKESHA COUNTY, WI",42.99340,-88.21440,294 meters,snowdepth,2008-02-29 13,38.100,cm,
8581C_MADIS,"QUASQUETON 0.4 WSW, IA",42.39440,-91.76370,-9999 meters,snowdepth,2008-02-29 11,38.100,cm,
8303C_MADIS,"MILWAUKEE 3.6 NNW, WI",43.11300,-87.98730,204 meters,snowdepth,2008-02-29 12,38.100,cm,
8081C_MADIS,"SUSSEX 0.8 NNE, WI",43.14556,-88.21060,296 meters,snowdepth,2008-02-29 12,38.100,cm,
6907C_MADIS,"BAYFIELD COUNTY, WI",46.16937,-90.98090,458 meters,snowdepth,2008-02-29 12,38.100,cm,
6347C_MADIS,"OSHKOSH 5.2 N, WI",44.09351,-88.55310,239 meters,snowdepth,2008-02-29 12,38.100,cm,
5853C_MADIS,"OSHKOSH 1.3 NNE, WI",44.03500,-88.54350,238 meters,snowdepth,2008-02-29 12,38.100,cm,
5850C_MADIS,"CEDARBURG 0.8 NNE, WI",43.30855,-87.98480,253 meters,snowdepth,2008-02-29 12,38.100,cm,
4857C_MADIS,"BEACH PARK 1.4 W, IL",42.42837,-87.88380,216 meters,snowdepth,2008-02-29 11,38.100,cm,
41.8500_080.2700,EDINBORO (CLE0335),41.85000,-80.27000,347 meters,snowdepth,2008-03-01 02,38.100,cm,
40.9436_078.9711,PUNXSUTAWNEY (896PUNX),40.94361,-78.97111,377 meters,snowdepth,2008-03-01 01,38.100,cm,
MHSW1,MOWICH,46.92840,-121.95230,969 meters,snowdepth,2008-03-01 06,37.592,cm,
GSTO3,GERBER RESERVOIR,42.20620,-121.13340,1493 meters,snowdepth,2008-03-01 06,37.338,cm,
ELCN5,ELK CABIN,35.70430,-105.80680,2517 meters,snowdepth,2008-02-29 08,36.830,cm,
5699C_MADIS,"OSHKOSH 5.6 S, WI",43.93750,-88.54250,-9999 meters,snowdepth,2008-02-29 12,36.830,cm,
1674C_MADIS,"MONTE VISTA 4.1 S, CO",37.52160,-106.16130,2348 meters,snowdepth,2008-02-29 13,36.830,cm,
0512C_MADIS,"GYPSUM 3.0 SE, CO",39.61020,-106.91100,2146 meters,snowdepth,2008-02-29 13,36.830,cm,
ZZWM4,WALTON - SNOW SURVEY SITE,44.54330,-85.41140,334 meters,snowdepth,2008-02-29 20,35.560,cm,
ZZMM4,MERRIT - SNOW SURVEY SITE,44.33610,-85.04640,365 meters,snowdepth,2008-02-29 20,35.560,cm,
ZZHM4,HOUGHTON LAKE - SNOW SURVEY SITE,44.33440,-84.88720,344 meters,snowdepth,2008-02-29 20,35.560,cm,
XGLM5,"GOOD LAKE, MN",48.00000,-95.50000,353 meters,snowdepth,2008-03-01 00,35.560,cm,
XELM5,"ELM LAKE, MN",48.30000,-95.70000,354 meters,snowdepth,2008-03-01 00,35.560,cm,
WASW3,"WASHINGTON ISLAND,WI",45.36670,-86.93330,203 meters,snowdepth,2008-02-29 13,35.560,cm,
VELU1,VERNAL,40.42690,-109.55310,1670 meters,snowdepth,2008-02-29 15,35.560,cm,
UNCA2,UPPER NOME CREEK,65.36720,-146.59220,-9999 meters,snowdepth,2008-03-01 06,35.560,cm,
TWKW3,TOMAHAWK-6 E,45.48250,-89.60530,460 meters,snowdepth,2008-02-29 16,35.560,cm,
THRW3,"1MI.SSE HILES,WI",45.66500,-88.96140,506 meters,snowdepth,2008-02-29 13,35.560,cm,
SYNW3,SHEBOYGAN 1SW,43.73560,-87.73500,202 meters,snowdepth,2008-02-29 13,35.560,cm,
SYGW3,SHEBOYGAN-SOUTH,43.71940,-87.72470,193 meters,snowdepth,2008-02-29 13,35.560,cm,
STOI2,"1MI.N STOCKTON,IL",42.35000,-90.00000,297 meters,snowdepth,2008-02-29 13,35.560,cm,
SPRM5,SPRING GROVE 4N,43.61250,-91.62220,339 meters,snowdepth,2008-02-29 13,35.560,cm,
SNPW3,SUN PRAIRIE 4 NNE,43.22110,-89.21390,299 meters,snowdepth,2008-02-29 13,35.560,cm,
SGVI2,SPRING GROVE,42.46780,-88.23720,258 meters,snowdepth,2008-02-29 13,35.560,cm,
ROSW1,ROSS DAM,48.72720,-121.07220,389 meters,snowdepth,2008-02-29 16,35.560,cm,
RKNW3,MARKESAN,43.70280,-88.99890,262 meters,snowdepth,2008-02-29 13,35.560,cm,
RDBW3,REEDSBURG 1NNE,43.55330,-89.99720,279 meters,snowdepth,2008-02-29 13,35.560,cm,
PWIW3,"3MI.E PORT WING,WI",46.76670,-91.35000,223 meters,snowdepth,2008-02-29 13,35.560,cm,
PLAW3,PLATTEVILLE,42.74880,-90.46550,315 meters,snowdepth,2008-02-29 13,35.560,cm,
PAJN,"JUNEAU, JUNEAU INTERNATIONAL AIRPORT",58.35611,-134.56250,-9999 meters,snowdepth,2008-02-29 12,35.560,cm,
PABR,"BARROW, POST ROGERS MEMORIAL AIRPORT",71.28416,-156.77805,-9999 meters,snowdepth,2008-03-01 06,35.560,cm,
OSOW3,OSSEO,44.58310,-91.22000,295 meters,snowdepth,2008-02-29 13,35.560,cm,
OSAI4,OSAGE,43.27940,-92.81060,357 meters,snowdepth,2008-02-29 13,35.560,cm,
NWFM4,NW MICHIGAN RES FARM,44.88220,-85.67580,244 meters,snowdepth,2008-02-29 13,35.560,cm,
