! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,
PRKW4,PARKER PEAK,44.73400,-109.91480,2865 meters,swe,2007-03-01 05,40.894,cm,
MPLM8,MADISON PLATEAU,44.58620,-111.11630,2362 meters,swe,2007-03-01 05,40.894,cm,
LBAC2,LOVELAND BASIN,39.67430,-105.90130,3475 meters,swe,2007-03-01 06,40.894,cm,
CMBC2,COLUMBUS BASIN,37.44150,-108.02440,3287 meters,swe,2007-03-01 06,40.894,cm,
BLTW4,BEARTOOTH LAKE SNOTEL,44.94300,-109.56750,2853 meters,swe,2007-03-01 05,40.894,cm,
BKLW4,BROOKLYN LAKE,41.35880,-106.23210,3115 meters,swe,2007-03-01 06,40.640,cm,
WBSW4,WEBBER SPRINGS,41.15950,-106.92710,2819 meters,swe,2007-03-01 06,40.386,cm,
SPRM8,SPUR PARK,46.77960,-110.62170,2469 meters,swe,2007-03-01 05,40.386,cm,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2591 meters,swe,2007-03-01 06,40.132,cm,
TOGW4,TOGWOTEE PASS SNOTEL,43.74900,-110.05780,3002 meters,swe,2007-03-01 06,40.132,cm,
SCYC2,SOUTH COLONY,37.96810,-105.53790,3292 meters,swe,2007-02-28 08,40.132,cm,
SCDW4,SPRING CREEK DIVIDE,42.52540,-110.66150,2743 meters,swe,2007-03-01 06,40.132,cm,
PCKU1,PINE CREEK,38.96530,-112.24900,2682 meters,swe,2007-03-01 06,40.132,cm,
BSKC1,BURNSIDE LAKE,38.71940,-119.89420,2481 meters,swe,2007-03-01 06,40.132,cm,
CPSC1,"20L11 - CAPLES LAKES, CA (NEAR CPLC1)",38.71670,-120.05000,2438 meters,swe,2007-02-28 12,39.878,cm,
POSC1,POISON RIDGE,37.40310,-119.52000,2103 meters,swe,2007-03-01 05,39.624,cm,
MNCQ2,MISSION CREEK,49.94583,-118.94806,766 meters,swe,2007-03-01 06,39.624,cm,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2316 meters,swe,2007-03-01 06,39.624,cm,
BFLC1,BIG FLAT GOES,41.06670,-122.93330,1554 meters,swe,2007-02-28 12,39.624,cm,
ARPC2,ARAPAHO RIDGE,40.35100,-106.38140,3341 meters,swe,2007-03-01 06,39.624,cm,
SILC1,SILVER LAKE (GOES),38.67810,-120.11810,2164 meters,swe,2007-03-01 06,39.573,cm,
SMRO3,SUMMER RIM,42.69570,-120.80160,2164 meters,swe,2007-03-01 06,39.370,cm,
NEVC2,NEVER SUMMER,40.40410,-105.95580,3133 meters,swe,2007-03-01 06,39.370,cm,
PLPC1,PILOT PEAK,39.78610,-120.87500,2073 meters,swe,2007-02-28 12,39.116,cm,
DVDW4,DIVIDE PEAK,41.30400,-107.15240,2701 meters,swe,2007-03-01 06,39.116,cm,
CPSC2,COLUMBINE PASS,38.41790,-108.38250,2865 meters,swe,2007-03-01 06,39.116,cm,
MNPM8,MONUMENT PEAK,45.21760,-110.23700,2697 meters,swe,2007-03-01 05,38.862,cm,
GYBC2,GRAYBACK,37.47030,-106.53780,3542 meters,swe,2007-02-28 08,38.862,cm,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1939 meters,swe,2007-03-01 06,38.608,cm,
BRTC2,BEARTOWN,37.71410,-107.51210,3536 meters,swe,2007-03-01 06,38.608,cm,
BOMM8,BOULDER MOUNTAIN,46.55960,-111.28970,2423 meters,swe,2007-03-01 05,38.608,cm,
BLAC1,BLUE LAKES,38.60780,-119.92440,2438 meters,swe,2007-03-01 06,38.608,cm,
BANM8,BANFIELD MOUNTAIN,48.57120,-115.44570,1707 meters,swe,2007-03-01 05,38.608,cm,
RTLC1,RATTLE SNAKE,40.12500,-121.04310,1859 meters,swe,2007-02-28 12,38.354,cm,
ELKC2,ELK RIVER,40.84780,-106.96870,2652 meters,swe,2007-03-01 06,38.354,cm,
BLDW4,BALD MOUNTAIN SNOTEL,44.80070,-107.84440,2859 meters,swe,2007-03-01 05,38.354,cm,
BMNQ2,BRENDA MINES,49.86806,-119.98889,693 meters,swe,2007-03-01 06,38.202,cm,
PRSN2,POLE CREEK R.S.,41.87310,-115.24690,2539 meters,swe,2007-03-01 06,38.100,cm,
MDVU1,MIDWAY VALLEY,37.56920,-112.83780,2987 meters,swe,2007-03-01 06,38.100,cm,
UVCC2,UNIVERSITY CAMP,40.03280,-105.57610,3139 meters,swe,2007-03-01 05,37.846,cm,
CZFO3,CRAZYMAN FLAT,42.63810,-120.94820,1859 meters,swe,2007-03-01 06,37.846,cm,
GZPC2,GRIZZLY PEAK,39.64630,-105.86970,3383 meters,swe,2007-03-01 03,37.592,cm,
JEMC1,GEM PASS,37.78000,-119.17810,3277 meters,swe,2007-03-01 06,37.414,cm,
MMSW1,MOSES MTN,48.36160,-119.08160,1615 meters,swe,2007-03-01 06,37.338,cm,
BRIU1,BRIGHTON,40.59920,-111.58270,2667 meters,swe,2007-03-01 06,37.338,cm,
THCU1,THAYNES CANYON,40.62360,-111.53320,2804 meters,swe,2007-03-01 06,37.084,cm,
LMSU1,LOUIS MEADOW,40.83040,-111.76460,2042 meters,swe,2007-03-01 06,37.084,cm,
HVNC1,HEAVENLY VALLEY,38.92430,-119.91650,2697 meters,swe,2007-03-01 06,37.084,cm,
BRBI1,BEAR BASIN,44.95220,-116.14290,1631 meters,swe,2007-03-01 06,37.084,cm,
MDLC2,MIDDLE CREEK,37.61980,-107.03480,3429 meters,swe,2007-03-01 06,36.576,cm,
MCPC2,MC CLURE PASS,39.12900,-107.28810,2896 meters,swe,2007-03-01 06,36.322,cm,
PRVC2,PARK RESERVOIR,39.04640,-107.87410,3036 meters,swe,2007-03-01 06,36.068,cm,
MLDU1,MILL-D NORTH,40.65880,-111.63680,2731 meters,swe,2007-03-01 06,36.068,cm,
BLPO3,BLUE MOUNTAIN SPRING,44.24770,-118.51720,1798 meters,swe,2007-03-01 06,36.068,cm,
LNCC2,LONE CONE,37.89180,-108.19540,2926 meters,swe,2007-03-01 06,35.814,cm,
FMTC2,FREMONT PASS,39.37990,-106.19680,3475 meters,swe,2007-03-01 06,35.814,cm,
FMNU1,FARMINGTON,40.97480,-111.80930,2438 meters,swe,2007-03-01 06,35.814,cm,
FARU1,FARMINGTON LOWER,40.99200,-111.81700,2066 meters,swe,2007-03-01 06,35.814,cm,
TRUC1,TRUCKEE #2,39.30090,-120.18410,1951 meters,swe,2007-03-01 06,35.560,cm,
ROAC2,ROACH,40.87500,-106.04600,2957 meters,swe,2007-03-01 06,35.560,cm,
PGMC1,PEREGOY MEADOWS SNOW COURSE,37.66690,-119.62500,2134 meters,swe,2007-02-28 20,35.560,cm,
NLSC2,NORTH LOST TRAIL,39.07810,-107.14390,2804 meters,swe,2007-03-01 06,35.560,cm,
DHDI1,DOLLARHIDE SUMMIT,43.60250,-114.67420,2566 meters,swe,2007-03-01 06,35.560,cm,
CRLC1,CHARLOTTE LAKE,36.79690,-118.42190,3170 meters,swe,2007-03-01 06,35.408,cm,
RBSU1,ROCKY BASIN-SETTLEME,40.44250,-112.22400,2713 meters,swe,2007-03-01 06,35.306,cm,
DDMC2,DEADMAN HILL,40.80570,-105.76990,3115 meters,swe,2007-03-01 06,35.306,cm,
WPRC2,WILLOW PARK,40.43250,-105.73340,3261 meters,swe,2007-03-01 06,35.052,cm,
SDMO3,SADDLE MOUNTAIN,45.54480,-123.37320,991 meters,swe,2007-03-01 06,35.052,cm,
PVRO3,PEAVINE RIDGE,45.04150,-121.93250,1067 meters,swe,2007-03-01 06,35.052,cm,
PSCC1,PASCOES,35.96690,-118.35000,2789 meters,swe,2007-03-01 02,35.052,cm,
NIWC2,NIWOT,40.03520,-105.54430,3021 meters,swe,2007-03-01 06,35.052,cm,
BTSC2,BERTHOUD SUMMIT,39.80390,-105.77790,3444 meters,swe,2007-03-01 06,35.052,cm,
TMCM8,TWELVEMILE CREEK,46.14300,-114.44760,1707 meters,swe,2007-03-01 05,34.798,cm,
MGMI1,MAGIC MOUNTAIN,42.18070,-114.28660,2097 meters,swe,2007-03-01 06,34.798,cm,
JOJO3,JUMP OFF JOE,44.38610,-122.16680,1067 meters,swe,2007-03-01 06,34.798,cm,
FRLU1,FARNSWORTH LAKE,38.77290,-111.67660,2926 meters,swe,2007-03-01 06,34.798,cm,
WLBC2,WILD BASIN,40.20100,-105.60250,2914 meters,swe,2007-03-01 06,34.544,cm,
SIEN5,SIERRA BLANCA,33.40470,-105.78720,3133 meters,swe,2007-03-01 06,34.544,cm,
RUBC1,RUBICON #2,38.99920,-120.13030,2286 meters,swe,2007-03-01 06,34.544,cm,
PTFC1,PETERSON FLAT (GOES),41.30000,-122.51670,2042 meters,swe,2007-02-28 12,34.544,cm,
GRCM8,GRAVE CREEK,48.91450,-114.76660,1311 meters,swe,2007-03-01 04,34.544,cm,
GLSI1,GALENA SUMMIT,43.87500,-114.71360,2676 meters,swe,2007-03-01 06,34.544,cm,
BSDW4,BONE SPRINGS DIVIDE SNOTEL,44.67890,-107.58110,2850 meters,swe,2007-03-01 05,34.544,cm,
BGCO3,BIGELOW CAMP,42.07880,-123.34390,1561 meters,swe,2007-03-01 06,34.544,cm,
BERN2,BEAR CREEK,41.83420,-115.45220,2377 meters,swe,2007-03-01 06,34.544,cm,
AROC2,ARROW,39.91550,-105.76080,2950 meters,swe,2007-03-01 06,34.544,cm,
SYLW4,SYLVAN LAKE SNOTEL,44.47790,-110.15540,2566 meters,swe,2007-03-01 05,34.290,cm,
RBSC1,ROBBS SADDLE,38.91190,-120.37810,1798 meters,swe,2007-02-28 12,34.290,cm,
IDPC2,INDEPENDENCE PASS,39.07540,-106.61170,3231 meters,swe,2007-03-01 06,34.290,cm,
BSCW4,BASE CAMP SNOTEL,43.94580,-110.44680,2143 meters,swe,2007-03-01 06,34.290,cm,
TYLO3,TAYLOR GREEN,45.07710,-117.55070,1750 meters,swe,2007-03-01 06,34.036,cm,
PCPI1,PINE CREEK PASS,43.57000,-111.21160,2048 meters,swe,2007-03-01 06,34.036,cm,
HRGU1,HORSE RIDGE,41.31370,-111.44580,2487 meters,swe,2007-03-01 06,34.036,cm,
DIAO3,DIAMOND LAKE,43.18790,-122.14000,1620 meters,swe,2007-03-01 06,34.036,cm,
DERO3,DERR.,44.44650,-119.93020,1728 meters,swe,2007-03-01 06,34.036,cm,
ABRM8,ALBRO LAKE,45.59710,-111.95920,2530 meters,swe,2007-03-01 05,34.036,cm,
VLMC2,VAIL MOUNTAIN,39.61680,-106.38010,3139 meters,swe,2007-03-01 06,33.782,cm,
HPWN5,HOPEWELL,36.71630,-106.26350,3048 meters,swe,2007-03-01 06,33.782,cm,
GRPN2,GRANITE PEAK,41.67040,-117.56660,2377 meters,swe,2007-03-01 06,33.782,cm,
ANRO3,ANEROID LAKE #2,45.21370,-117.19270,2225 meters,swe,2007-03-01 06,33.782,cm,
SKRW4,SNAKE RIVER STATION,44.13360,-110.66920,2109 meters,swe,2007-03-01 06,33.528,cm,
HOOC2,HOOSIER PASS,39.36130,-106.05980,3475 meters,swe,2007-02-28 08,33.528,cm,
TRLU1,TRIAL LAKE,40.67820,-110.94870,3036 meters,swe,2007-03-01 06,33.274,cm,
WCKC1,WEST WOODCHUCK MEADOW,37.03000,-118.91810,2774 meters,swe,2007-02-28 12,33.020,cm,
FRTC1,FOUR TREES,39.81310,-121.32110,1570 meters,swe,2007-02-28 12,33.020,cm,
EMCM8,EMERY CREEK,48.43410,-113.93730,1326 meters,swe,2007-03-01 04,33.020,cm,
BSHC1,BISHOP PASS,37.10000,-118.55000,3649 meters,swe,2007-02-28 12,33.020,cm,
HORC1,HORSE MEADOW,38.83650,-119.88730,2631 meters,swe,2007-03-01 06,32.766,cm,
WSSN5,WESNER SPRINGS,35.77560,-105.54250,3389 meters,swe,2007-03-01 00,32.512,cm,
CRYM8,CRYSTAL LAKE,46.78940,-109.51210,1844 meters,swe,2007-03-01 05,32.512,cm,
TLSC2,TRAPPER LAKE,39.99880,-107.23620,2957 meters,swe,2007-03-01 06,32.004,cm,
SEPI1,SEDGWICK PEAK,42.52500,-111.95640,2393 meters,swe,2007-03-01 06,32.004,cm,
QUAC1,QUAKING ASPEN,36.11690,-118.54000,2195 meters,swe,2007-02-28 12,32.004,cm,
JNPC2,JONES PASS,39.76450,-105.90620,3170 meters,swe,2007-03-01 06,32.004,cm,
ISPI1,ISLAND PARK,44.42030,-111.38510,1917 meters,swe,2007-03-01 06,32.004,cm,
UPWW1,UPPER WHEELER,47.28740,-120.37020,1341 meters,swe,2007-03-01 06,31.750,cm,
SQPM8,SLEEPING WOMAN,47.17900,-114.33370,1875 meters,swe,2007-03-01 05,31.750,cm,
MCYC2,MCCOY PARK,39.60470,-106.54130,2890 meters,swe,2007-03-01 06,31.750,cm,
HARU1,HARDSCRABBLE,40.86900,-111.71940,2210 meters,swe,2007-03-01 06,31.750,cm,
BSKM8,LONE MOUNTAIN,45.27410,-111.42690,2707 meters,swe,2007-03-01 05,31.750,cm,
SPGW1,SPRUCE SPRINGS,46.18290,-117.54160,1737 meters,swe,2007-03-01 06,31.496,cm,
COZI1,COZY COVE,44.28780,-115.65530,1640 meters,swe,2007-03-01 06,31.496,cm,
TIMU1,TIMPANOGOS DIVIDE,40.42820,-111.61630,2481 meters,swe,2007-03-01 06,31.242,cm,
MFKU1,MINING FORK,40.49420,-112.61170,2438 meters,swe,2007-03-01 06,31.242,cm,
LWDI1,LOST-WOOD DIVIDE,43.82430,-114.26400,2408 meters,swe,2007-03-01 06,31.242,cm,
WHDI1,WILDHORSE DIVIDE,42.75740,-112.47780,1978 meters,swe,2007-03-01 06,30.988,cm,
PRPC2,PORPHYRY CREEK,38.48880,-106.33970,3280 meters,swe,2007-03-01 06,30.988,cm,
KLBU1,KOLOB,37.53000,-113.05000,2819 meters,swe,2007-03-01 06,30.988,cm,
DBPU1,DRY BREAD POND,41.41310,-111.53780,2545 meters,swe,2007-03-01 06,30.988,cm,
BRLM8,BARKER LAKES,46.09710,-113.13040,2515 meters,swe,2007-03-01 05,30.988,cm,
PSUU1,PARLEY'S SUMMIT,40.76200,-111.62850,2286 meters,swe,2007-03-01 06,30.734,cm,
PLCM8,PLACER BASIN,45.41910,-110.08840,2691 meters,swe,2007-03-01 05,30.734,cm,
WTMC1,WET MEADOWS,36.34810,-118.57190,2728 meters,swe,2007-02-28 12,30.480,cm,
CULC2,CULEBRA #2,37.20940,-105.19960,3200 meters,swe,2007-02-28 08,30.480,cm,
BURC2,BURRO MOUNTAIN,39.87510,-107.59850,2865 meters,swe,2007-03-01 06,30.480,cm,
BULU1,BUG LAKE,41.68470,-111.41920,2423 meters,swe,2007-03-01 06,30.480,cm,
BTRI1,BOSTETTER R.S.,42.16390,-114.19250,2286 meters,swe,2007-03-01 06,30.480,cm,
GLNI1,GALENA,43.87720,-114.67250,2268 meters,swe,2007-03-01 06,30.226,cm,
CCKU1,CHALK CREEK #2,40.88530,-111.06930,2499 meters,swe,2007-03-01 06,30.226,cm,
XXXC1,POISON FLAT,38.50550,-119.62610,2408 meters,swe,2007-03-01 06,29.972,cm,
WLLC2,WILLOW CREEK PASS,40.34700,-106.09430,2908 meters,swe,2007-03-01 06,29.972,cm,
LELC2,LAKE ELDORA,39.93680,-105.58960,2957 meters,swe,2007-03-01 06,29.972,cm,
SCRW4,SHELL CREEK SNOTEL,44.50010,-107.42940,2920 meters,swe,2007-03-01 05,29.718,cm,
MLSC2,MOLAS LAKE,37.74930,-107.68870,3200 meters,swe,2007-02-28 08,29.718,cm,
LIGU1,LIGHTNING RIDGE,41.35880,-111.48750,2504 meters,swe,2007-03-01 06,29.718,cm,
CWHU1,CHEPETA,40.77480,-110.00980,3139 meters,swe,2007-03-01 06,29.718,cm,
BNDU1,BROWN DUCK,40.58110,-110.58580,3231 meters,swe,2007-03-01 06,29.718,cm,
XSCA3,SNOWSLIDE CANYON,35.34160,-111.65060,2966 meters,swe,2007-03-01 06,29.464,cm,
THUW4,THUMB DIVIDE SNOTEL,44.36890,-110.57830,2432 meters,swe,2007-03-01 06,29.464,cm,
MOKI1,MOOSE CREEK,45.67010,-113.95320,1890 meters,swe,2007-03-01 06,29.464,cm,
GRMN2,GREEN MOUNTAIN,40.38430,-115.52520,2438 meters,swe,2007-03-01 06,29.464,cm,
CPMC2,COPPER MOUNTAIN,39.48950,-106.17100,3200 meters,swe,2007-03-01 06,29.464,cm,
SCMC1,SCOTT MOUNTAIN,41.27500,-122.72000,1798 meters,swe,2007-03-01 05,29.261,cm,
MRLN2,MARLETTE LAKE,39.16400,-119.89670,2438 meters,swe,2007-03-01 06,29.210,cm,
KMNU1,KIMBERLY MINE,38.48410,-112.39280,2835 meters,swe,2007-03-01 06,29.210,cm,
DRFU1,DRY FORK,40.56520,-112.17330,2182 meters,swe,2007-03-01 06,29.210,cm,
APSC2,APISHAPA,37.33060,-105.06750,3048 meters,swe,2007-03-01 06,29.210,cm,
MHWO3,MT. HOWARD,45.26520,-117.17370,2394 meters,swe,2007-03-01 06,28.956,cm,
ICPC1,INDEPENDENCE CAMP,39.45280,-120.29270,2134 meters,swe,2007-03-01 06,28.956,cm,
BEVM8,BEAVER CREEK,44.94950,-111.35860,2393 meters,swe,2007-03-01 05,28.956,cm,
PROA3,PROMONTORY,34.36820,-111.01080,2417 meters,swe,2007-03-01 06,28.702,cm,
FWCN2,FAWN CREEK,41.82100,-116.10150,2134 meters,swe,2007-03-01 06,28.702,cm,
CLLO3,CLACKAMAS LAKE,45.09660,-121.75440,1036 meters,swe,2007-03-01 06,28.702,cm,
GKSC1,GREEK STORE,39.07500,-120.55810,1707 meters,swe,2007-03-01 06,28.651,cm,
TUMC1,"TUOLUMNE MEADOWS,CA",37.87310,-119.35000,2621 meters,swe,2007-03-01 06,28.600,cm,
SLGI1,SLUG CREEK DIVIDE,42.56250,-111.29800,2202 meters,swe,2007-03-01 06,28.448,cm,
LPDC2,LILY POND,37.37930,-106.54840,3353 meters,swe,2007-03-01 06,28.448,cm,
CLKO3,CLEAR LAKE,45.18830,-121.69160,1067 meters,swe,2007-03-01 06,28.448,cm,
WSKM8,WHISKEY CREEK,44.61090,-111.15000,2073 meters,swe,2007-03-01 05,28.194,cm,
SMMU1,SMITH & MOREHOUSE,40.79000,-111.11770,2316 meters,swe,2007-02-28 22,28.194,cm,
SMMI1,SMILEY MOUNTAIN,43.72720,-113.83400,2902 meters,swe,2007-03-01 06,28.194,cm,
SLMC2,SLUMGULLION,37.99080,-107.20330,3523 meters,swe,2007-03-01 06,28.194,cm,
SBCW4,SOUTH BRUSH CREEK,41.32940,-106.50250,2573 meters,swe,2007-03-01 06,28.194,cm,
SAJO3,SANTIAM JCT.,44.43500,-121.94500,1143 meters,swe,2007-03-01 06,28.194,cm,
CHPC1,CHAGOOPA PLATEAU,36.46670,-118.46670,2880 meters,swe,2007-03-01 06,28.194,cm,
CAMU1,CASCADE MOUNTAIN,40.28300,-111.60990,2368 meters,swe,2007-03-01 06,28.194,cm,
STPC2,STUMP LAKES,37.47620,-107.63300,3414 meters,swe,2007-02-28 08,27.940,cm,
ONPM8,ONION PARK,46.91350,-110.85360,2259 meters,swe,2007-03-01 04,27.940,cm,
LIZC2,LIZARD HEAD PASS,37.79930,-107.92430,3109 meters,swe,2007-03-01 06,27.940,cm,
GGSI1,GRAHAM GUARD STA.,43.95380,-115.27390,1734 meters,swe,2007-03-01 06,27.940,cm,
VACN5,VACAS LOCAS,36.01670,-106.80000,2836 meters,swe,2007-03-01 06,27.686,cm,
SKZC2,SHARKSTOOTH,37.50360,-108.11370,3267 meters,swe,2007-03-01 06,27.686,cm,
SAMW1,SALMON MEADOWS,48.65520,-119.83830,1372 meters,swe,2007-03-01 06,27.686,cm,
KLLW4,KELLEY R.S.,42.26890,-110.80560,2493 meters,swe,2007-03-01 06,27.686,cm,
JWGC2,JACKWHACKER GULCH,39.56670,-105.80000,3341 meters,swe,2007-03-01 06,27.686,cm,
GRCW4,GRANITE CREEK,43.34300,-110.43500,2063 meters,swe,2007-03-01 06,27.686,cm,
BMWN2,BIG MEADOW,39.45500,-119.94220,2530 meters,swe,2007-03-01 06,27.686,cm,
VALC2,VALLECITO,37.48510,-107.50680,3316 meters,swe,2007-03-01 06,27.432,cm,
TPEM8,TEPEE CREEK,44.78560,-111.71000,2438 meters,swe,2007-03-01 05,27.432,cm,
SGBW4,SAGE CREEK BASIN,41.40100,-107.25720,2393 meters,swe,2007-03-01 06,27.432,cm,
MANM8,MANY GLACIER,48.79700,-113.67050,1494 meters,swe,2007-03-01 05,27.432,cm,
BRCW4,BURROUGHS CREEK SNOTEL,43.69750,-109.67020,2667 meters,swe,2007-03-01 05,27.432,cm,
TOLN5,TOLBY,36.47490,-105.19470,3103 meters,swe,2007-03-01 06,27.178,cm,
TCHC2,TRINCHERA,37.35330,-105.23230,3310 meters,swe,2007-03-01 06,27.178,cm,
LBNU1,LAKEFORK BASIN,40.73780,-110.62080,3322 meters,swe,2007-03-01 06,27.178,cm,
FPLU1,FIVE POINTS LAKE,40.71780,-110.46720,3328 meters,swe,2007-03-01 06,27.178,cm,
BRCM8,BRACKETT CREEK,45.89110,-110.93850,2231 meters,swe,2007-03-01 05,27.178,cm,
SFSM8,S FORK SHIELDS,46.08970,-110.43360,2469 meters,swe,2007-03-01 05,26.924,cm,
RNHW4,RENO HILL,42.57110,-106.08890,2591 meters,swe,2007-03-01 06,26.924,cm,
PKLU1,PICKLE KEG,39.01220,-111.58260,2926 meters,swe,2007-03-01 06,26.924,cm,
BGFU1,BIG FLAT,38.30190,-112.35670,3136 meters,swe,2007-03-01 06,26.924,cm,
ARBO3,ARBUCKLE MTN,45.19090,-119.25390,1646 meters,swe,2007-03-01 06,26.924,cm,
QMZN5,QUEMAZON,35.92240,-106.39200,2896 meters,swe,2007-03-01 06,26.670,cm,
MINC2,MINERAL CREEK,37.84750,-107.72660,3060 meters,swe,2007-02-28 08,26.670,cm,
MESC2,MESA LAKES,39.05830,-108.05830,3048 meters,swe,2007-03-01 06,26.670,cm,
CDRC1,CEDAR PASS,41.58230,-120.30250,2164 meters,swe,2007-03-01 06,26.670,cm,
STDU1,STRAWBERRY DIVIDE,40.19000,-111.22000,2560 meters,swe,2007-03-01 06,26.416,cm,
SRAC1,SONORA PASS,38.31030,-119.59940,2682 meters,swe,2007-03-01 06,26.416,cm,
SHWI1,SHERWIN,46.95030,-116.33970,975 meters,swe,2007-03-01 06,26.416,cm,
RKPM8,ROCKER PEAK,46.35620,-112.26180,2438 meters,swe,2007-03-01 05,26.416,cm,
DSTU1,DANIELS-STRAWBERRY,40.29490,-111.25640,2438 meters,swe,2007-03-01 06,26.416,cm,
SLVO3,SILVIES,42.75320,-118.68800,2103 meters,swe,2007-03-01 06,26.162,cm,
SFSN5,SANTA FE,35.76690,-105.78330,3488 meters,swe,2007-03-01 06,26.162,cm,
RAWC2,RAWAH,40.70750,-106.00760,2749 meters,swe,2007-02-28 08,26.162,cm,
NZCM8,NEZ PERCE CAMP,45.73110,-114.48080,1722 meters,swe,2007-03-01 02,26.162,cm,
MDLI1,MEADOW LAKE,44.43660,-113.31820,2789 meters,swe,2007-03-01 06,26.162,cm,
LYNC2,LYNX PASS,40.07810,-106.67030,2707 meters,swe,2007-03-01 06,26.162,cm,
CANW4,CANYON SNOTEL,44.71940,-110.51110,2466 meters,swe,2007-03-01 05,26.162,cm,
TPKU1,TEMPLE FORK,41.79310,-111.54610,2257 meters,swe,2007-03-01 06,25.908,cm,
SPSW4,SOUTH PASS SNOTEL,42.57320,-108.84330,2755 meters,swe,2007-03-01 05,25.908,cm,
SENW1,SENTINEL BUTTE,48.86130,-118.39840,1500 meters,swe,2007-03-01 06,25.908,cm,
MULM8,MULE CREEK,45.40960,-112.95930,2530 meters,swe,2007-03-01 05,25.908,cm,
LWTM8,LOWER TWIN,45.50870,-111.92280,2408 meters,swe,2007-03-01 05,25.908,cm,
HUGI1,HUMBOLDT GULCH,47.53180,-115.77640,1295 meters,swe,2007-03-01 06,25.908,cm,
HFKU1,HAYDEN FORK,40.79670,-110.88490,2774 meters,swe,2007-03-01 06,25.908,cm,
GVRM8,GARVER CREEK,48.97520,-115.81920,1295 meters,swe,2007-03-01 04,25.908,cm,
GLGN5,GALLEGOS PEAK,36.19450,-105.55800,2987 meters,swe,2007-02-28 08,25.908,cm,
CCDI1,CAMAS CREEK DIVIDE,43.26550,-115.34530,1740 meters,swe,2007-03-01 06,25.908,cm,
BGSW4,BIG SANDY OPENING SNOTEL,42.64680,-109.25960,2768 meters,swe,2007-03-01 06,25.908,cm,
SUCW4,SUCKER CREEK,44.72250,-107.40030,2707 meters,swe,2007-03-01 05,25.654,cm,
SCKU1,STEEL CREEK PARK,40.90860,-110.50470,3078 meters,swe,2007-03-01 06,25.654,cm,
LLKU1,LILY LAKE,40.86490,-110.79810,2758 meters,swe,2007-03-01 06,25.654,cm,
CVMC1,CASA VIEJA MEADOWS,36.20000,-118.26670,2591 meters,swe,2007-02-28 12,25.654,cm,
YOUW4,YOUNTS PEAK SNOTEL,43.93200,-109.81780,2545 meters,swe,2007-03-01 05,25.400,cm,
SMTI1,SOUTH MTN.,42.76480,-116.90040,1981 meters,swe,2007-03-01 06,25.400,cm,
SENN5,SENORITA DIVIDE #2,36.00200,-106.83350,2621 meters,swe,2007-03-01 06,25.400,cm,
MIHC2,MICHIGAN CREEK,39.43330,-105.91670,3231 meters,swe,2007-03-01 06,25.400,cm,
HIMN2,HOLE-IN-MOUNTAIN,40.94270,-115.09570,2408 meters,swe,2007-03-01 06,25.400,cm,
WSKC2,WHISKEY CK,37.21410,-105.12240,3115 meters,swe,2007-03-01 01,25.146,cm,
NVRM8,NEVADA RIDGE,46.84250,-112.50770,2140 meters,swe,2007-03-01 05,25.146,cm,
HANM8,HAND CREEK,48.30760,-114.84070,1535 meters,swe,2007-03-01 05,25.146,cm,
BUFC2,BUFFALO PARK,40.22860,-106.59530,2816 meters,swe,2007-03-01 06,25.146,cm,
BCSN2,BIG CREEK SUM,39.29160,-117.11420,2652 meters,swe,2007-03-01 06,25.146,cm,
WLCI1,WILSON CREEK,42.01260,-115.00280,2170 meters,swe,2007-03-01 06,24.892,cm,
SRSW4,SANDSTONE RS,41.11170,-107.17060,2484 meters,swe,2007-03-01 06,24.892,cm,
MNCC2,MANCOS,37.43090,-108.16950,3048 meters,swe,2007-03-01 06,24.892,cm,
LOPW4,LOOMIS PARK,43.17390,-110.14010,2512 meters,swe,2007-03-01 06,24.892,cm,
LMLN2,LAMOILLE #3,40.64520,-115.37600,2347 meters,swe,2007-03-01 06,24.892,cm,
IDRC2,IDARADO,37.93390,-107.67550,2987 meters,swe,2007-02-28 08,24.892,cm,
CSCC2,CASCADE,37.65080,-107.80600,2707 meters,swe,2007-03-01 06,24.892,cm,
BAMN5,BATEMAN,36.51220,-106.32130,2835 meters,swe,2007-03-01 06,24.892,cm,
MMSV1,MOUNT MANSFIELD,44.53330,-72.83330,682 meters,swe,2007-03-01 00,24.638,cm,
IVHC2,IVANHOE,39.29200,-106.54920,3170 meters,swe,2007-03-01 06,24.638,cm,
BORO3,BOURNE,44.83050,-118.18790,1768 meters,swe,2007-03-01 06,24.638,cm,
WFCO3,WOLF CREEK,45.06700,-118.15190,1737 meters,swe,2007-03-01 06,24.384,cm,
WFC03,WOLF CREEK,45.07000,-118.13000,1737 meters,swe,2007-03-01 06,24.384,cm,
TIBM8,TIZER BASIN,46.34940,-111.85310,2085 meters,swe,2007-03-01 05,24.384,cm,
STCM8,STRINGER CREEK,46.92690,-110.90200,1996 meters,swe,2007-02-28 22,24.384,cm,
