! THESE DATA ARE UNOFFICIAL AND PROVISIONAL
Station_Id,Name,Latitude,Longitude,Elevation,Physical_Element,DateTime_Report(UTC),Amount,Units,
MCRU1,MONTE CRISTO,41.46580,-111.49670,2729 meters,swe,2008-03-01 06,61.722,cm,
LOTC2,LOST DOG,40.81590,-106.74840,2845 meters,swe,2008-03-01 06,61.722,cm,
CJSU1,CAMP JACKSON,37.81330,-109.48750,2709 meters,swe,2008-03-01 06,61.722,cm,
PONQ2,PONDOSY LK,53.16666,-126.86666,-9999 meters,swe,2008-03-01 06,61.620,cm,
BOSQ2,BOSS MOUNTAIN MINE,52.11666,-120.86666,-9999 meters,swe,2008-03-01 06,61.493,cm,
WHEI1,WHITE ELEPHANT,44.53270,-111.41090,2348 meters,swe,2008-03-01 06,61.468,cm,
VALC2,VALLECITO,37.48510,-107.50680,3272 meters,swe,2008-03-01 06,61.468,cm,
UDDU1,USU DOC DANIEL,41.90040,-111.50980,2480 meters,swe,2008-02-29 07,61.468,cm,
MRKI1,MORES CREEK SUMMIT,43.93200,-115.66590,1863 meters,swe,2008-03-01 06,61.468,cm,
HPWN5,HOPEWELL,36.71630,-106.26350,3081 meters,swe,2008-03-01 06,61.468,cm,
BSKC1,BURNSIDE LAKE,38.71940,-119.89420,2494 meters,swe,2008-02-29 08,61.468,cm,
HWCI1,HOWELL CANYON,42.32110,-113.61560,2440 meters,swe,2008-03-01 06,61.214,cm,
GYBC2,GRAYBACK,37.47030,-106.53780,3546 meters,swe,2008-02-29 08,61.214,cm,
SYMC1,SANDY MEADOWS SNOW COURSE,36.57190,-118.36690,3294 meters,swe,2008-02-29 20,60.960,cm,
PCRU1,PARRISH CREEK,40.93420,-111.81370,2376 meters,swe,2008-03-01 06,60.960,cm,
HAWM8,HAWKINS LAKE,48.97240,-115.95330,1976 meters,swe,2008-03-01 05,60.960,cm,
FARU1,FARMINGTON LOWER,40.99200,-111.81700,2101 meters,swe,2008-03-01 06,60.960,cm,
FLKQ2,FLOE LAKE,51.05555,-116.14444,-9999 meters,swe,2008-03-01 06,60.757,cm,
MDLC2,MIDDLE CREEK,37.61980,-107.03480,3459 meters,swe,2008-03-01 06,60.706,cm,
UTYC1,UPPER TYNDALL CK,36.65010,-118.39690,3484 meters,swe,2008-02-29 12,60.452,cm,
SCHO3,SCHNEIDER MEADOWS,45.00110,-117.16520,1653 meters,swe,2008-03-01 06,60.452,cm,
PPCW1,PEPPER CREEK,46.10240,-121.95580,657 meters,swe,2008-03-01 06,60.452,cm,
CLKO3,CLEAR LAKE,45.18830,-121.69160,1182 meters,swe,2008-03-01 06,60.452,cm,
LITW4,LITTLE SNAKE RIVER,41.07050,-106.94280,2728 meters,swe,2008-03-01 06,60.198,cm,
STPC2,STUMP LAKES,37.47620,-107.63300,3437 meters,swe,2008-02-29 08,59.944,cm,
BSDI1,BEAR SADDLE,44.60550,-116.98010,1895 meters,swe,2008-03-01 06,59.690,cm,
MORQ2,MORRISSEY RIDGE,49.45000,-114.96666,1438 meters,swe,2008-03-01 06,59.487,cm,
ANRO3,ANEROID LAKE #2,45.21370,-117.19270,2265 meters,swe,2008-03-01 06,59.436,cm,
SQFI1,SQUAW FLAT,44.77080,-116.24860,1910 meters,swe,2008-03-01 06,59.182,cm,
SPGW1,SPRUCE SPRINGS,46.18290,-117.54160,1739 meters,swe,2008-03-01 06,58.928,cm,
MLDU1,MILL-D NORTH,40.65880,-111.63680,2741 meters,swe,2008-03-01 06,58.928,cm,
JKPI1,JACKSON PEAK,44.05090,-115.44320,2158 meters,swe,2008-03-01 06,58.928,cm,
MSRQ2,MISSION RIDGE,50.84722,-122.20500,-9999 meters,swe,2008-03-01 06,58.725,cm,
TCMO3,THREE CREEKS MEADOW,44.14430,-121.64110,1748 meters,swe,2008-03-01 06,58.420,cm,
SSSO3,SUN PASS,42.78638,-121.97722,1648 meters,swe,2008-03-01 06,58.420,cm,
BGMW1,BUNCHGRASS MDW,48.68690,-117.17630,1536 meters,swe,2008-03-01 06,58.420,cm,
WHTM8,WHITE MILL,45.04580,-109.90990,2666 meters,swe,2008-03-01 05,58.166,cm,
EDSC2,EL DIENTE PEAK,37.78620,-108.02150,3107 meters,swe,2008-03-01 06,58.166,cm,
CHPC1,CHAGOOPA PLATEAU,36.46670,-118.46670,2564 meters,swe,2008-02-29 12,58.166,cm,
CBTC1,CRABTREE MEADOW,36.56330,-118.34500,3309 meters,swe,2008-02-29 20,58.166,cm,
SRAC1,SONORA PASS,38.31030,-119.59940,2676 meters,swe,2008-03-01 06,57.912,cm,
SNSI1,SUNSET,47.55550,-115.82420,1703 meters,swe,2008-03-01 06,57.658,cm,
PCKU1,PINE CREEK,38.96530,-112.24900,1876 meters,swe,2008-03-01 06,57.658,cm,
MCPC2,MC CLURE PASS,39.12900,-107.28810,2678 meters,swe,2008-03-01 06,57.658,cm,
BOGI1,BOGUS BASIN,43.76380,-116.09690,1939 meters,swe,2008-03-01 06,57.404,cm,
SNLW4,SAND LAKE,41.46260,-106.28110,3078 meters,swe,2008-03-01 06,57.150,cm,
SKAM8,SKALKAHO SUMMIT,46.24210,-113.77250,2215 meters,swe,2008-03-01 05,57.150,cm,
HVNC1,HEAVENLY VALLEY,38.92430,-119.91650,2613 meters,swe,2008-03-01 06,57.150,cm,
CPSC2,COLUMBINE PASS,38.41790,-108.38250,2797 meters,swe,2008-03-01 06,56.896,cm,
COLC2,COLUMBINE,40.39480,-106.60410,2790 meters,swe,2008-03-01 06,56.896,cm,
TYLO3,TAYLOR GREEN,45.07710,-117.55070,1748 meters,swe,2008-03-01 06,56.642,cm,
CHCU1,CHALK CREEK #1,40.85460,-111.04780,2804 meters,swe,2008-03-01 06,56.642,cm,
TOGW4,TOGWOTEE PASS SNOTEL,43.74900,-110.05780,2929 meters,swe,2008-03-01 06,56.388,cm,
MOSO3,MOSS SPRINGS,45.27170,-117.68750,1764 meters,swe,2008-03-01 06,55.626,cm,
GRZC1,GRIZZLY RIDGE,39.91690,-120.64500,2110 meters,swe,2008-02-29 12,55.626,cm,
MRLN2,MARLETTE LAKE,39.16400,-119.89670,2404 meters,swe,2008-03-01 06,55.372,cm,
MDCC1,MEDICINE LK (BUR REC) (GOES),41.58330,-121.60000,2041 meters,swe,2008-02-29 12,55.372,cm,
BLTW4,BEARTOOTH LAKE SNOTEL,44.94300,-109.56750,2859 meters,swe,2008-03-01 05,55.372,cm,
WBSW4,WEBBER SPRINGS,41.15950,-106.92710,2821 meters,swe,2008-03-01 06,55.118,cm,
POLC1,ROBBS PEAK PWR HSE,38.90280,-120.37670,1586 meters,swe,2008-02-29 12,55.118,cm,
FBNI1,FRANKLIN BASIN,42.05070,-111.60200,2482 meters,swe,2008-03-01 06,55.118,cm,
SWNO3,SWAN LAKE MTN,42.40805,-121.74083,1654 meters,swe,2008-03-01 06,54.864,cm,
ELKC2,ELK RIVER,40.84780,-106.96870,2666 meters,swe,2008-03-01 06,54.864,cm,
DRLC2,DRY LAKE,40.53400,-106.78130,2529 meters,swe,2008-03-01 06,54.864,cm,
PRKW4,PARKER PEAK,44.73400,-109.91480,2880 meters,swe,2008-03-01 05,54.610,cm,
LMSU1,LOUIS MEADOW,40.83040,-111.76460,2064 meters,swe,2008-03-01 06,54.356,cm,
DHDI1,DOLLARHIDE SUMMIT,43.60250,-114.67420,2568 meters,swe,2008-03-01 06,53.848,cm,
TMCM8,TWELVEMILE CREEK,46.14300,-114.44760,1693 meters,swe,2008-03-01 05,53.594,cm,
LIZC2,LIZARD HEAD PASS,37.79930,-107.92430,3116 meters,swe,2008-03-01 06,53.340,cm,
DBPU1,DRY BREAD POND,41.41310,-111.53780,2532 meters,swe,2008-03-01 06,53.340,cm,
CLLO3,CLACKAMAS LAKE,45.09660,-121.75440,1047 meters,swe,2008-03-01 06,53.086,cm,
DMLC1,DISMAL SWAMP,41.99130,-120.18030,2258 meters,swe,2008-03-01 06,52.832,cm,
MTKM8,MOUNT LOCKHART,47.91730,-112.82380,1963 meters,swe,2008-03-01 05,52.578,cm,
EMSI1,EMIGRANT SUMMIT,42.36060,-111.56090,2259 meters,swe,2008-03-01 06,52.578,cm,
RBSU1,ROCKY BASIN-SETTLEME,40.44250,-112.22400,2673 meters,swe,2008-03-01 06,52.324,cm,
HRGU1,HORSE RIDGE,41.31370,-111.44580,2503 meters,swe,2008-03-01 06,52.324,cm,
LNCC2,LONE CONE,37.89180,-108.19540,2972 meters,swe,2008-03-01 06,52.070,cm,
HUGI1,HUMBOLDT GULCH,47.53180,-115.77640,1304 meters,swe,2008-03-01 06,52.070,cm,
BSHC1,BISHOP PASS,37.10000,-118.55000,3482 meters,swe,2008-02-29 12,52.070,cm,
BPAW1,BLEWETT PASS,47.35080,-120.67970,1294 meters,swe,2008-03-01 06,52.070,cm,
HIMN2,HOLE-IN-MOUNTAIN,40.94270,-115.09570,2495 meters,swe,2008-03-01 06,51.816,cm,
SDMO3,SADDLE MOUNTAIN,45.54480,-123.37320,960 meters,swe,2008-03-01 06,51.562,cm,
LKIC2,LAKE IRENE,40.41430,-105.81980,3258 meters,swe,2008-03-01 06,51.562,cm,
LIGU1,LIGHTNING RIDGE,41.35880,-111.48750,2500 meters,swe,2008-03-01 06,51.562,cm,
HORC1,HORSE MEADOW,38.83650,-119.88730,2624 meters,swe,2008-03-01 06,51.562,cm,
BLWW4,BLACKWATER SNOTEL,44.37670,-109.79330,3007 meters,swe,2008-03-01 05,51.562,cm,
BBSW4,BLIND BULL SUMMIT SNOTEL,42.96400,-110.60970,2715 meters,swe,2008-03-01 06,51.562,cm,
MNPM8,MONUMENT PEAK,45.21760,-110.23700,2678 meters,swe,2008-03-01 05,51.308,cm,
INPA2,INDIAN PASS,61.06580,-149.48540,-9999 meters,swe,2008-03-01 06,51.054,cm,
HARU1,HARDSCRABBLE,40.86900,-111.71940,2196 meters,swe,2008-03-01 06,51.054,cm,
ARPC2,ARAPAHO RIDGE,40.35100,-106.38140,3354 meters,swe,2008-03-01 06,51.054,cm,
WFLU1,WEBSTER FLAT,37.57400,-112.90030,2795 meters,swe,2008-03-01 06,50.800,cm,
SWSW1,SWAMP CREEK,48.57150,-120.78250,1201 meters,swe,2008-03-01 06,50.800,cm,
MTMI1,MOUNTAIN MEADOWS,45.69690,-115.22970,1935 meters,swe,2008-03-01 06,50.800,cm,
JWRC2,JOE WRIGHT,40.53210,-105.88700,3117 meters,swe,2008-03-01 06,50.546,cm,
FISO3,FISH LK.,42.38010,-122.34940,1435 meters,swe,2008-03-01 06,50.546,cm,
TRPW4,TRIPLE PEAK SNOTEL,42.76390,-110.59140,2609 meters,swe,2008-03-01 06,50.292,cm,
SOUC1,S. LAKE,37.16830,-118.57060,2960 meters,swe,2008-02-29 12,50.292,cm,
GLSI1,GALENA SUMMIT,43.87500,-114.71360,2687 meters,swe,2008-03-01 06,50.292,cm,
DVDW4,DIVIDE PEAK,41.30400,-107.15240,2670 meters,swe,2008-03-01 06,50.292,cm,
VLMC2,VAIL MOUNTAIN,39.61680,-106.38010,3159 meters,swe,2008-02-29 08,50.038,cm,
MCDU1,MAMMOTH-COTTONWOOD,39.68330,-111.31820,2656 meters,swe,2008-03-01 06,50.038,cm,
CLWW4,COTTONWOOD CREEK SNOTEL,42.64590,-110.81480,2364 meters,swe,2008-03-01 06,50.038,cm,
CAMU1,CASCADE MOUNTAIN,40.28300,-111.60990,2367 meters,swe,2008-03-01 06,50.038,cm,
XXXC1,POISON FLAT,38.50550,-119.62610,2369 meters,swe,2008-03-01 06,49.784,cm,
GFRC1,GIANT FOREST SNOW COURSE,36.56830,-118.76690,1989 meters,swe,2008-02-29 12,49.784,cm,
FCKO3,FISH CREEK,42.71050,-118.62640,2361 meters,swe,2008-03-01 06,49.784,cm,
NCLO3,NEW CRESCENT LAKE,43.51190,-121.97970,1504 meters,swe,2008-03-01 06,49.530,cm,
FRLU1,FARNSWORTH LAKE,38.77290,-111.67660,2936 meters,swe,2008-03-01 06,49.530,cm,
DSTU1,DANIELS-STRAWBERRY,40.29490,-111.25640,2442 meters,swe,2008-03-01 06,49.530,cm,
BASI1,BANNER SUMMIT,44.30340,-115.23450,2158 meters,swe,2008-03-01 06,49.530,cm,
PYSU1,PAYSON R.S.,39.92970,-111.63080,2459 meters,swe,2008-03-01 06,49.276,cm,
OVRC2,OVERLAND RES.,39.09060,-107.63470,3031 meters,swe,2008-03-01 06,49.276,cm,
BRBI1,BEAR BASIN,44.95220,-116.14290,1638 meters,swe,2008-03-01 06,49.276,cm,
VGAC1,VIRGINIA LAKES RIDGE,38.07300,-119.23430,2876 meters,swe,2008-03-01 06,49.022,cm,
SHSC2,SCOTCH CREEK,37.64560,-108.00790,2817 meters,swe,2008-03-01 06,49.022,cm,
INCW4,INDIAN CREEK,42.30020,-110.67750,2870 meters,swe,2008-03-01 06,49.022,cm,
PRPC2,PORPHYRY CREEK,38.48880,-106.33970,3290 meters,swe,2008-03-01 06,48.514,cm,
HGNC1,HAGAN'S MEADOW,38.85190,-119.93740,2375 meters,swe,2008-03-01 06,48.514,cm,
TUNC1,TUNNEL,36.36670,-118.28330,2808 meters,swe,2008-02-29 12,48.260,cm,
LOBC1,LOBDELL LAKE,38.43750,-119.36570,2819 meters,swe,2008-03-01 06,48.260,cm,
IDPC2,INDEPENDENCE PASS,39.07540,-106.61170,3237 meters,swe,2008-03-01 06,48.260,cm,
ICPC1,INDEPENDENCE CAMP,39.45280,-120.29270,2135 meters,swe,2008-03-01 06,48.260,cm,
CSCC2,CASCADE,37.65080,-107.80600,2721 meters,swe,2008-03-01 06,48.260,cm,
CADC2,CASCADE #2,37.65800,-107.80270,2756 meters,swe,2008-03-01 06,48.260,cm,
SHFM8,SHOWER FALLS,45.40130,-110.95760,2465 meters,swe,2008-03-01 05,48.006,cm,
SCDW4,SPRING CREEK DIVIDE SNOTEL,42.52540,-110.66150,2758 meters,swe,2008-03-01 06,48.006,cm,
MTWQ2,MT. WELLS,53.75000,-126.41666,-9999 meters,swe,2008-03-01 06,48.006,cm,
PRSN2,POLE CREEK R.S.,41.87310,-115.24690,2543 meters,swe,2008-03-01 06,47.752,cm,
MFKU1,MINING FORK,40.49420,-112.61170,2530 meters,swe,2008-03-01 06,47.752,cm,
HPAC2,HAYDEN PASS,38.29330,-105.85050,3255 meters,swe,2008-03-01 05,47.752,cm,
BUTC2,BUTTE,38.89430,-106.95300,3118 meters,swe,2008-03-01 06,47.752,cm,
BMWN2,BIG MEADOW,39.45500,-119.94220,2515 meters,swe,2008-03-01 06,47.752,cm,
MLKI1,MILL CREEK SUMMIT,44.47210,-114.48990,2690 meters,swe,2008-03-01 06,47.498,cm,
LVTC1,LEAVITT MEADOWS,38.30380,-119.55020,2194 meters,swe,2008-03-01 06,47.498,cm,
CLCU1,CLEAR CREEK #1,39.86630,-111.28300,2751 meters,swe,2008-03-01 06,47.498,cm,
BLSA2,BENTALIT LODGE,61.94000,-150.99000,-9999 meters,swe,2008-03-01 06,47.498,cm,
MINC2,MINERAL CREEK,37.84750,-107.72660,3064 meters,swe,2008-02-29 08,47.244,cm,
IHSC1,ICE HOUSE SNOW COURSE,38.81190,-120.37500,1615 meters,swe,2008-02-29 20,47.244,cm,
GRCW1,GROUSE CAMP,47.28110,-120.48770,1646 meters,swe,2008-03-01 06,47.244,cm,
BORO3,BOURNE,44.83050,-118.18790,1791 meters,swe,2008-03-01 06,47.244,cm,
BANM8,BANFIELD MOUNTAIN,48.57120,-115.44570,1705 meters,swe,2008-03-01 05,47.244,cm,
TUMC1,"TUOLUMNE MEADOWS,CA",37.87310,-119.35000,2634 meters,swe,2008-02-29 12,46.990,cm,
YHDQ2,YELLOWHEAD,52.90000,-118.55000,-9999 meters,swe,2008-03-01 06,46.838,cm,
UTCC2,UTE CREEK,37.61500,-105.37330,3278 meters,swe,2008-03-01 06,46.736,cm,
CINW4,CINNABAR PARK,41.23840,-106.23100,2957 meters,swe,2008-02-29 08,46.736,cm,
PPRW1,POPE RIDGE,47.99110,-120.56620,1103 meters,swe,2008-03-01 06,46.482,cm,
BLPO3,BLUE MOUNTAIN SPRING,44.24770,-118.51720,1799 meters,swe,2008-03-01 06,46.482,cm,
TRUC1,TRUCKEE #2,39.30090,-120.18410,1986 meters,swe,2008-03-01 06,46.228,cm,
KIMO3,KING MOUNTAIN,42.72400,-123.20040,1328 meters,swe,2008-03-01 06,46.228,cm,
DIAO3,DIAMOND LAKE,43.18790,-122.14000,1624 meters,swe,2008-03-01 06,46.228,cm,
LBNU1,LAKEFORK BASIN,40.73780,-110.62080,3327 meters,swe,2008-03-01 06,45.974,cm,
TRLU1,TRIAL LAKE,40.67820,-110.94870,3046 meters,swe,2008-03-01 06,45.720,cm,
LOHW1,LOST HORSE,46.35730,-121.08120,1558 meters,swe,2008-03-01 06,45.720,cm,
NEVC2,NEVER SUMMER,40.40410,-105.95580,3142 meters,swe,2008-03-01 06,45.212,cm,
ICKC1,INDEPENDENCE CREEK,39.49020,-120.28130,1961 meters,swe,2008-03-01 06,44.958,cm,
BOMM8,BOULDER MOUNTAIN,46.55960,-111.28970,2412 meters,swe,2008-03-01 05,44.958,cm,
SPRM8,SPUR PARK,46.77960,-110.62170,2465 meters,swe,2008-03-01 05,44.704,cm,
LBAC2,LOVELAND BASIN,39.67430,-105.90130,3497 meters,swe,2008-03-01 06,44.704,cm,
BSKM8,LONE MOUNTAIN,45.27410,-111.42690,2694 meters,swe,2008-03-01 05,44.704,cm,
SYLW4,SYLVAN LAKE SNOTEL,44.47790,-110.15540,2588 meters,swe,2008-03-01 05,44.450,cm,
PROA3,PROMONTORY,34.36820,-111.01080,2424 meters,swe,2008-03-01 06,44.450,cm,
PKLU1,PICKLE KEG,39.01220,-111.58260,2756 meters,swe,2008-03-01 06,44.450,cm,
MGMI1,MAGIC MOUNTAIN,42.18070,-114.28660,2129 meters,swe,2008-03-01 06,44.450,cm,
BKLW4,BROOKLYN LAKE,41.35880,-106.23210,3115 meters,swe,2008-03-01 06,44.450,cm,
MOKI1,MOOSE CREEK,45.67010,-113.95320,1896 meters,swe,2008-03-01 06,44.196,cm,
BCSN2,BIG CREEK SUM,39.29160,-117.11420,2637 meters,swe,2008-03-01 06,44.196,cm,
WFCO3,WOLF CREEK,45.06700,-118.15190,1749 meters,swe,2008-03-01 06,43.942,cm,
WFC03,WOLF CREEK,45.07000,-118.13000,1458 meters,swe,2008-03-01 06,43.942,cm,
MHWO3,MT. HOWARD,45.26520,-117.17370,2394 meters,swe,2008-03-01 06,43.688,cm,
GZPC2,GRIZZLY PEAK,39.64630,-105.86970,3404 meters,swe,2008-03-01 06,43.688,cm,
SFSN5,SANTA FE,35.76690,-105.78330,3349 meters,swe,2008-03-01 06,43.434,cm,
PSUU1,PARLEY'S SUMMIT,40.76200,-111.62850,2314 meters,swe,2008-03-01 06,43.434,cm,
HAPC2,CHAPMAN TUNNEL,39.26220,-106.62930,3084 meters,swe,2008-02-29 07,43.434,cm,
BNDU1,BROWN DUCK,40.58110,-110.58580,3234 meters,swe,2008-03-01 06,43.434,cm,
MESC2,MESA LAKES,39.05830,-108.05830,3098 meters,swe,2008-03-01 06,43.180,cm,
IVHC2,IVANHOE,39.29200,-106.54920,3215 meters,swe,2008-02-29 08,43.180,cm,
ID155,NOHRSC ID FLIGHT LINE ID155,42.05210,-111.56730,2521 meters,swe,2008-02-29 12,43.180,cm,
FPLU1,FIVE POINTS LAKE,40.71780,-110.46720,3343 meters,swe,2008-03-01 06,43.180,cm,
FMTC2,FREMONT PASS,39.37990,-106.19680,3436 meters,swe,2008-03-01 06,43.180,cm,
WRMM8,WARM SPRINGS,46.27370,-113.16400,2394 meters,swe,2008-03-01 05,42.926,cm,
HNMA3,HANNAGAN MEADOWS,33.65390,-109.30950,2767 meters,swe,2008-03-01 06,42.926,cm,
SQPM8,SLEEPING WOMAN,47.17900,-114.33370,1869 meters,swe,2008-03-01 05,42.672,cm,
BRCM8,BRACKETT CREEK,45.89110,-110.93850,2259 meters,swe,2008-03-01 05,42.672,cm,
BGFU1,BIG FLAT,38.30190,-112.35670,3161 meters,swe,2008-03-01 06,42.672,cm,
BEVM8,BEAVER CREEK,44.94950,-111.35860,2393 meters,swe,2008-03-01 05,42.672,cm,
BUFU1,BUCK FLAT,39.13400,-111.43730,2874 meters,swe,2008-03-01 06,42.418,cm,
BTRI1,BOSTETTER R.S.,42.16390,-114.19250,2295 meters,swe,2008-03-01 06,42.418,cm,
BARQ2,BARNES CRK,50.06666,-118.35277,-9999 meters,swe,2008-03-01 06,42.342,cm,
MYMQ2,MOYIE MOUNTAIN,49.25222,-115.76722,1887 meters,swe,2008-03-01 04,42.266,cm,
SMTI1,SOUTH MTN.,42.76480,-116.90040,2031 meters,swe,2008-03-01 06,42.164,cm,
SEPI1,SEDGWICK PEAK,42.52500,-111.95640,2376 meters,swe,2008-03-01 06,42.164,cm,
LMCN2,LAMANCE CREEK,41.51540,-117.63200,1950 meters,swe,2008-03-01 06,42.164,cm,
RPRU1,RED PINE RIDGE,39.45190,-111.27220,2748 meters,swe,2008-03-01 06,41.910,cm,
GRCM8,GRAVE CREEK,48.91450,-114.76660,1330 meters,swe,2008-03-01 04,41.910,cm,
CSFC1,CHESTER FLAT,40.28310,-121.25000,1388 meters,swe,2008-02-29 20,41.910,cm,
THOC1,TAHOE CITY CROSS,39.17160,-120.15360,2070 meters,swe,2008-03-01 06,41.656,cm,
ROAC2,ROACH,40.87500,-106.04600,2964 meters,swe,2008-03-01 06,41.656,cm,
HFKU1,HAYDEN FORK,40.79670,-110.88490,2796 meters,swe,2008-03-01 06,41.656,cm,
NSTQ2,NOSTETUKO RIVER,51.24166,-124.45833,-9999 meters,swe,2008-03-01 06,41.554,cm,
SMMI1,SMILEY MOUNTAIN,43.72720,-113.83400,2903 meters,swe,2008-03-01 06,41.402,cm,
WSSN5,WESNER SPRINGS,35.77560,-105.54250,3392 meters,swe,2008-03-01 06,41.148,cm,
BAMN5,BATEMAN,36.51220,-106.32130,2835 meters,swe,2008-02-29 08,41.148,cm,
MNPC1,MONITOR PASS,38.66830,-119.60870,2537 meters,swe,2008-03-01 06,40.894,cm,
STDU1,STRAWBERRY DIVIDE,40.19000,-111.22000,2561 meters,swe,2008-03-01 06,40.640,cm,
SPTW1,SPIRIT LAKE,46.27000,-122.18000,1172 meters,swe,2008-03-01 06,40.640,cm,
SAWC1,SAWMILL,37.16170,-118.56170,3129 meters,swe,2008-02-29 12,40.640,cm,
RCPC2,RIPPLE CREEK,40.10810,-107.29410,3155 meters,swe,2008-03-01 06,40.640,cm,
MVFA3,MAVERICK FORK,33.92120,-109.45880,2824 meters,swe,2008-03-01 06,40.640,cm,
LWDI1,LOST-WOOD DIVIDE,43.82430,-114.26400,2412 meters,swe,2008-03-01 06,40.640,cm,
KMNU1,KIMBERLY MINE,38.48410,-112.39280,2781 meters,swe,2008-03-01 06,40.640,cm,
GRPN2,GRANITE PEAK,41.67040,-117.56660,2591 meters,swe,2008-03-01 06,40.640,cm,
BTSC2,BERTHOUD SUMMIT,39.80390,-105.77790,3455 meters,swe,2008-03-01 06,40.640,cm,
GROQ2,GRANO CREEK,49.55000,-118.68333,1065 meters,swe,2008-03-01 04,40.437,cm,
HATA2,HATCHER PASS,61.79390,-149.27860,-9999 meters,swe,2008-03-01 06,40.386,cm,
ISPI1,ISLAND PARK,44.42030,-111.38510,1926 meters,swe,2008-03-01 06,40.132,cm,
BERN2,BEAR CREEK,41.83420,-115.45220,2473 meters,swe,2008-03-01 06,40.132,cm,
WSKM8,WHISKEY CREEK,44.61090,-111.15000,2077 meters,swe,2008-03-01 05,39.878,cm,
TPKU1,TEMPLE FORK,41.79310,-111.54610,2268 meters,swe,2008-03-01 06,39.878,cm,
TLNU1,TIMBERLINE,39.67700,-110.43460,2667 meters,swe,2008-03-01 06,39.878,cm,
GRMN2,GREEN MOUNTAIN,40.38430,-115.52520,2537 meters,swe,2008-03-01 06,39.878,cm,
GCRA2,GROUSE CREEK DIVIDE,60.25970,-149.34230,-9999 meters,swe,2008-03-01 05,39.878,cm,
CVYU1,CASTLE VALLEY,37.66080,-112.74100,2938 meters,swe,2008-03-01 06,39.878,cm,
COZI1,COZY COVE,44.28780,-115.65530,1651 meters,swe,2008-03-01 06,39.878,cm,
CHAN5,CHAMITA,36.95640,-106.65680,2549 meters,swe,2008-03-01 06,39.878,cm,
KLNC2,KILN,39.31720,-106.61450,2946 meters,swe,2008-03-01 06,39.624,cm,
GLNI1,GALENA,43.87720,-114.67250,2289 meters,swe,2008-03-01 06,39.624,cm,
SFBO3,SOUTH FORK BULL RUN,45.44570,-122.03130,823 meters,swe,2008-03-01 06,39.370,cm,
TLSC2,TRAPPER LAKE,39.99880,-107.23620,2976 meters,swe,2008-03-01 06,39.116,cm,
SLMC2,SLUMGULLION,37.99080,-107.20330,3524 meters,swe,2008-03-01 06,39.116,cm,
CDRC1,CEDAR PASS,41.58230,-120.30250,2157 meters,swe,2008-03-01 06,39.116,cm,
BULU1,BUG LAKE,41.68470,-111.41920,2443 meters,swe,2008-03-01 06,39.116,cm,
SHWI1,SHERWIN,46.95030,-116.33970,978 meters,swe,2008-03-01 05,38.862,cm,
DERO3,DERR.,44.44650,-119.93020,1791 meters,swe,2008-03-01 06,38.862,cm,
ARBO3,ARBUCKLE MTN,45.19090,-119.25390,1768 meters,swe,2008-03-01 06,38.862,cm,
GTZU1,GUTZ PEAK,37.49620,-113.94240,2085 meters,swe,2008-03-01 06,38.608,cm,
UPPA2,UPPER TSAINA RIVER,61.19110,-145.64810,-9999 meters,swe,2008-02-29 09,38.354,cm,
DCPU1,DILL'S CAMP,39.04560,-111.46860,2816 meters,swe,2008-03-01 06,38.354,cm,
CPMC2,COPPER MOUNTAIN,39.48950,-106.17100,3209 meters,swe,2008-03-01 06,38.354,cm,
BSCW4,BASE CAMP SNOTEL,43.94580,-110.44680,2235 meters,swe,2008-03-01 06,38.354,cm,
TKVA2,TOKOSITNA VALLEY,62.63330,-150.76670,-9999 meters,swe,2008-02-29 10,38.100,cm,
IDRC2,IDARADO,37.93390,-107.67550,3002 meters,swe,2008-03-01 06,38.100,cm,
HOOC2,HOOSIER PASS,39.36130,-106.05980,3538 meters,swe,2008-02-29 16,38.100,cm,
SRSW4,SANDSTONE RS,41.11170,-107.17060,2492 meters,swe,2008-03-01 06,37.846,cm,
SLVO3,SILVIES,42.75320,-118.68800,2133 meters,swe,2008-03-01 06,37.846,cm,
SGBW4,SAGE CREEK BASIN,41.40100,-107.25720,2392 meters,swe,2008-03-01 06,37.846,cm,
PLCM8,PLACER BASIN,45.41910,-110.08840,2683 meters,swe,2008-03-01 05,37.846,cm,
LWTM8,LOWER TWIN,45.50870,-111.92280,2419 meters,swe,2008-03-01 05,37.846,cm,
EMCM8,EMERY CREEK,48.43410,-113.93730,1321 meters,swe,2008-03-01 04,37.846,cm,
CRKU1,CLEAR CREEK #2,39.89280,-111.25070,2406 meters,swe,2008-03-01 06,37.846,cm,
WPRC2,WILLOW PARK,40.43250,-105.73340,3270 meters,swe,2008-03-01 06,37.338,cm,
PCPI1,PINE CREEK PASS,43.57000,-111.21160,2054 meters,swe,2008-03-01 06,37.338,cm,
LTBU1,LITTLE BEAR,41.40580,-111.82630,1994 meters,swe,2008-03-01 06,37.338,cm,
ICYU1,INDIAN CANYON,39.89170,-110.74620,2803 meters,swe,2008-03-01 06,37.338,cm,
HRSU1,HARRIS FLAT,37.71940,-112.57530,2705 meters,swe,2008-03-01 06,37.084,cm,
ABRM8,ALBRO LAKE,45.59710,-111.95920,2597 meters,swe,2008-03-01 05,37.084,cm,
VWGI1,VAN WYCK,44.37670,-116.33660,1511 meters,swe,2008-03-01 06,36.830,cm,
